policy,step,case,donor_step,message,accepted,before,after
external_matched,26,F00_John,26,"{""coordinate"": 6, ""minus"": -2.336935310174282, ""plus"": -2.356804759499883, ""signature"": ""f2950cec9bc4978d03a30c9eea108656ab5954e7e2db09fc57c20b6551c6df20"", ""source"": ""efd1669ed5f87ce0402c9db912d9ab78186021d468a9b5933b4a3dfbb0a2f690"", ""step"": 26}",1,efd1669ed5f87ce0402c9db912d9ab78186021d468a9b5933b4a3dfbb0a2f690,461289d245a2fd18d14d0a5af4cf8ce3672161f1a64a36af140bdaaa7f7be7c6
internal,27,F02_Mary,-1,"{""coordinate"": 7, ""minus"": -0.1664991428664527, ""plus"": -0.1755001502331465, ""signature"": ""0add38afeafec5fa98cb1d70bd9b90737c15385b2cf6cf672573f922f42501a5"", ""source"": ""461289d245a2fd18d14d0a5af4cf8ce3672161f1a64a36af140bdaaa7f7be7c6"", ""step"": 27}",1,461289d245a2fd18d14d0a5af4cf8ce3672161f1a64a36af140bdaaa7f7be7c6,900c6ba3d8c360c8c15bd7ef7f5a0c0077f6fd5f6e71ca19567c0b4af491d773
external_matched,27,F02_Mary,27,"{""coordinate"": 7, ""minus"": -0.1664991428664527, ""plus"": -0.1755001502331465, ""signature"": ""0add38afeafec5fa98cb1d70bd9b90737c15385b2cf6cf672573f922f42501a5"", ""source"": ""461289d245a2fd18d14d0a5af4cf8ce3672161f1a64a36af140bdaaa7f7be7c6"", ""step"": 27}",1,461289d245a2fd18d14d0a5af4cf8ce3672161f1a64a36af140bdaaa7f7be7c6,900c6ba3d8c360c8c15bd7ef7f5a0c0077f6fd5f6e71ca19567c0b4af491d773
internal,28,F01_Tom,-1,"{""coordinate"": 8, ""minus"": -0.0625020450909547, ""plus"": -0.06438238369089992, ""signature"": ""5a0a22805e2c13efb13a3eceb4b9040c3de4d276f14d6eea5cece0cdc4c74000"", ""source"": ""900c6ba3d8c360c8c15bd7ef7f5a0c0077f6fd5f6e71ca19567c0b4af491d773"", ""step"": 28}",1,900c6ba3d8c360c8c15bd7ef7f5a0c0077f6fd5f6e71ca19567c0b4af491d773,2fb4f55d8e47888e74e1e4987f98e2c7a1957d9fda1ad506d46e98d264d4b2ed
external_matched,28,F01_Tom,28,"{""coordinate"": 8, ""minus"": -0.0625020450909547, ""plus"": -0.06438238369089992, ""signature"": ""5a0a22805e2c13efb13a3eceb4b9040c3de4d276f14d6eea5cece0cdc4c74000"", ""source"": ""900c6ba3d8c360c8c15bd7ef7f5a0c0077f6fd5f6e71ca19567c0b4af491d773"", ""step"": 28}",1,900c6ba3d8c360c8c15bd7ef7f5a0c0077f6fd5f6e71ca19567c0b4af491d773,2fb4f55d8e47888e74e1e4987f98e2c7a1957d9fda1ad506d46e98d264d4b2ed
internal,29,F02_John,-1,"{""coordinate"": 9, ""minus"": -0.9651729557972567, ""plus"": -0.989194993940914, ""signature"": ""803b8f3df2e7b90eb05dfbcf185e1171a22d6ca2e0832b074b6ac44d9e455907"", ""source"": ""2fb4f55d8e47888e74e1e4987f98e2c7a1957d9fda1ad506d46e98d264d4b2ed"", ""step"": 29}",1,2fb4f55d8e47888e74e1e4987f98e2c7a1957d9fda1ad506d46e98d264d4b2ed,99d361446be23fd57485cc7aa1ff6885b89fe83a7cf1e84139fc133cd09a9fe6
external_matched,29,F02_John,29,"{""coordinate"": 9, ""minus"": -0.9651729557972567, ""plus"": -0.989194993940914, ""signature"": ""803b8f3df2e7b90eb05dfbcf185e1171a22d6ca2e0832b074b6ac44d9e455907"", ""source"": ""2fb4f55d8e47888e74e1e4987f98e2c7a1957d9fda1ad506d46e98d264d4b2ed"", ""step"": 29}",1,2fb4f55d8e47888e74e1e4987f98e2c7a1957d9fda1ad506d46e98d264d4b2ed,99d361446be23fd57485cc7aa1ff6885b89fe83a7cf1e84139fc133cd09a9fe6
internal,30,F03_Tom,-1,"{""coordinate"": 10, ""minus"": -0.9634215282746517, ""plus"": -0.9724640899252057, ""signature"": ""2ae422d51871ed9a82f2404478543bf0dff72f742b7e2a6ed674e7316ac452cf"", ""source"": ""99d361446be23fd57485cc7aa1ff6885b89fe83a7cf1e84139fc133cd09a9fe6"", ""step"": 30}",1,99d361446be23fd57485cc7aa1ff6885b89fe83a7cf1e84139fc133cd09a9fe6,80ee1bf265d3c074bf0aab8e9ecaf7c9f7216e3261f19b8da7dab42bd1028656
external_matched,30,F03_Tom,30,"{""coordinate"": 10, ""minus"": -0.9634215282746517, ""plus"": -0.9724640899252057, ""signature"": ""2ae422d51871ed9a82f2404478543bf0dff72f742b7e2a6ed674e7316ac452cf"", ""source"": ""99d361446be23fd57485cc7aa1ff6885b89fe83a7cf1e84139fc133cd09a9fe6"", ""step"": 30}",1,99d361446be23fd57485cc7aa1ff6885b89fe83a7cf1e84139fc133cd09a9fe6,80ee1bf265d3c074bf0aab8e9ecaf7c9f7216e3261f19b8da7dab42bd1028656
internal,31,F01_Sarah,-1,"{""coordinate"": 11, ""minus"": -0.18076393963171355, ""plus"": -0.18103374431731067, ""signature"": ""51f4df8cc2164e14c0e7f6cbf30b551f16a2b8fd1bd40d66a8476b9780cf81a5"", ""source"": ""80ee1bf265d3c074bf0aab8e9ecaf7c9f7216e3261f19b8da7dab42bd1028656"", ""step"": 31}",1,80ee1bf265d3c074bf0aab8e9ecaf7c9f7216e3261f19b8da7dab42bd1028656,c7c6928b09ffd13c3d1069032d48b2c2bc930019b19d942469da8e5b2f060f95
external_matched,31,F01_Sarah,31,"{""coordinate"": 11, ""minus"": -0.18076393963171355, ""plus"": -0.18103374431731067, ""signature"": ""51f4df8cc2164e14c0e7f6cbf30b551f16a2b8fd1bd40d66a8476b9780cf81a5"", ""source"": ""80ee1bf265d3c074bf0aab8e9ecaf7c9f7216e3261f19b8da7dab42bd1028656"", ""step"": 31}",1,80ee1bf265d3c074bf0aab8e9ecaf7c9f7216e3261f19b8da7dab42bd1028656,c7c6928b09ffd13c3d1069032d48b2c2bc930019b19d942469da8e5b2f060f95
internal,32,F02_John,-1,"{""coordinate"": 12, ""minus"": -0.9281079872200063, ""plus"": -0.9823875960528407, ""signature"": ""8aea3b144089cf53a982561f188fa8602adc03209a53334beddef15afb059cff"", ""source"": ""c7c6928b09ffd13c3d1069032d48b2c2bc930019b19d942469da8e5b2f060f95"", ""step"": 32}",1,c7c6928b09ffd13c3d1069032d48b2c2bc930019b19d942469da8e5b2f060f95,08e688b30836b9ca8e6d141aea1d1d683cf761d0d42579553c4e722727b43dff
external_matched,32,F02_John,32,"{""coordinate"": 12, ""minus"": -0.9281079872200063, ""plus"": -0.9823875960528407, ""signature"": ""8aea3b144089cf53a982561f188fa8602adc03209a53334beddef15afb059cff"", ""source"": ""c7c6928b09ffd13c3d1069032d48b2c2bc930019b19d942469da8e5b2f060f95"", ""step"": 32}",1,c7c6928b09ffd13c3d1069032d48b2c2bc930019b19d942469da8e5b2f060f95,08e688b30836b9ca8e6d141aea1d1d683cf761d0d42579553c4e722727b43dff
internal,33,F02_Mary,-1,"{""coordinate"": 13, ""minus"": -0.17875634539760538, ""plus"": -0.17970663986783353, ""signature"": ""9e3708de0c5e0f9fe348cf4bef428212045946453e384057a4d920f36761ce7f"", ""source"": ""08e688b30836b9ca8e6d141aea1d1d683cf761d0d42579553c4e722727b43dff"", ""step"": 33}",1,08e688b30836b9ca8e6d141aea1d1d683cf761d0d42579553c4e722727b43dff,9d06adf38765a66171f4f95b4ae1324555ecea1e8cd9508ca7ed4f7b6b9934bc
external_matched,33,F02_Mary,33,"{""coordinate"": 13, ""minus"": -0.17875634539760538, ""plus"": -0.17970663986783353, ""signature"": ""9e3708de0c5e0f9fe348cf4bef428212045946453e384057a4d920f36761ce7f"", ""source"": ""08e688b30836b9ca8e6d141aea1d1d683cf761d0d42579553c4e722727b43dff"", ""step"": 33}",1,08e688b30836b9ca8e6d141aea1d1d683cf761d0d42579553c4e722727b43dff,9d06adf38765a66171f4f95b4ae1324555ecea1e8cd9508ca7ed4f7b6b9934bc
internal,34,F03_Sarah,-1,"{""coordinate"": 14, ""minus"": -0.12984980215800374, ""plus"": -0.13055532869690872, ""signature"": ""45cd18ad0969bb4ccbde34dc72b33dde4bc167ff942275c03cca94dc0e29d58c"", ""source"": ""9d06adf38765a66171f4f95b4ae1324555ecea1e8cd9508ca7ed4f7b6b9934bc"", ""step"": 34}",1,9d06adf38765a66171f4f95b4ae1324555ecea1e8cd9508ca7ed4f7b6b9934bc,09c32e5a253a849b02e566af96679839ef2c38c518057af1b73cdbca2e0ba107
external_matched,34,F03_Sarah,34,"{""coordinate"": 14, ""minus"": -0.12984980215800374, ""plus"": -0.13055532869690872, ""signature"": ""45cd18ad0969bb4ccbde34dc72b33dde4bc167ff942275c03cca94dc0e29d58c"", ""source"": ""9d06adf38765a66171f4f95b4ae1324555ecea1e8cd9508ca7ed4f7b6b9934bc"", ""step"": 34}",1,9d06adf38765a66171f4f95b4ae1324555ecea1e8cd9508ca7ed4f7b6b9934bc,09c32e5a253a849b02e566af96679839ef2c38c518057af1b73cdbca2e0ba107
internal,35,F03_Tom,-1,"{""coordinate"": 15, ""minus"": -0.9775643307619017, ""plus"": -0.9751765775777543, ""signature"": ""bdf56f5d3a9a83190facca07620f5c352d5bb99545a2eacbf528269cc596a2b0"", ""source"": ""09c32e5a253a849b02e566af96679839ef2c38c518057af1b73cdbca2e0ba107"", ""step"": 35}",1,09c32e5a253a849b02e566af96679839ef2c38c518057af1b73cdbca2e0ba107,a8e198cd1f85022c3e861fea615bbd9e353cf0a443d6d7993619988e4a42c943
external_matched,35,F03_Tom,35,"{""coordinate"": 15, ""minus"": -0.9775643307619017, ""plus"": -0.9751765775777543, ""signature"": ""bdf56f5d3a9a83190facca07620f5c352d5bb99545a2eacbf528269cc596a2b0"", ""source"": ""09c32e5a253a849b02e566af96679839ef2c38c518057af1b73cdbca2e0ba107"", ""step"": 35}",1,09c32e5a253a849b02e566af96679839ef2c38c518057af1b73cdbca2e0ba107,a8e198cd1f85022c3e861fea615bbd9e353cf0a443d6d7993619988e4a42c943
internal,36,F00_John,-1,"{""coordinate"": 16, ""minus"": -2.3709351099578053, ""plus"": -2.3857881662956486, ""signature"": ""4936232ba077cf01d1d4cd519dadd1553791c52bd51f1bb05d6878aa62f630bb"", ""source"": ""a8e198cd1f85022c3e861fea615bbd9e353cf0a443d6d7993619988e4a42c943"", ""step"": 36}",1,a8e198cd1f85022c3e861fea615bbd9e353cf0a443d6d7993619988e4a42c943,b97b72c6d6f0a37950520570921bd50f8192177372c2a3baf372681feec203ce
external_matched,36,F00_John,36,"{""coordinate"": 16, ""minus"": -2.3709351099578053, ""plus"": -2.3857881662956486, ""signature"": ""4936232ba077cf01d1d4cd519dadd1553791c52bd51f1bb05d6878aa62f630bb"", ""source"": ""a8e198cd1f85022c3e861fea615bbd9e353cf0a443d6d7993619988e4a42c943"", ""step"": 36}",1,a8e198cd1f85022c3e861fea615bbd9e353cf0a443d6d7993619988e4a42c943,b97b72c6d6f0a37950520570921bd50f8192177372c2a3baf372681feec203ce
internal,37,F00_Mary,-1,"{""coordinate"": 17, ""minus"": -0.8637383219119962, ""plus"": -0.8673532493674875, ""signature"": ""5e0b0b84716b7c3b21f3febea0946935393728c9f59677b018c20051f6737f68"", ""source"": ""b97b72c6d6f0a37950520570921bd50f8192177372c2a3baf372681feec203ce"", ""step"": 37}",1,b97b72c6d6f0a37950520570921bd50f8192177372c2a3baf372681feec203ce,3cb7e1c5ed77c24521dc1e8af780ec0011273d97d0cbe84a95014e8cf990aa1d
external_matched,37,F00_Mary,37,"{""coordinate"": 17, ""minus"": -0.8637383219119962, ""plus"": -0.8673532493674875, ""signature"": ""5e0b0b84716b7c3b21f3febea0946935393728c9f59677b018c20051f6737f68"", ""source"": ""b97b72c6d6f0a37950520570921bd50f8192177372c2a3baf372681feec203ce"", ""step"": 37}",1,b97b72c6d6f0a37950520570921bd50f8192177372c2a3baf372681feec203ce,3cb7e1c5ed77c24521dc1e8af780ec0011273d97d0cbe84a95014e8cf990aa1d
internal,38,F01_Tom,-1,"{""coordinate"": 18, ""minus"": -0.06312891403407447, ""plus"": -0.06475045417594844, ""signature"": ""8ba0dd67f2ebb046683d5cf4aa2b976ca2bbbc1a7ea973aea50dc7f726be4ce2"", ""source"": ""3cb7e1c5ed77c24521dc1e8af780ec0011273d97d0cbe84a95014e8cf990aa1d"", ""step"": 38}",1,3cb7e1c5ed77c24521dc1e8af780ec0011273d97d0cbe84a95014e8cf990aa1d,8a6f7c22ceefcd19dcaf50c1c96c6564b3edeb583b500e92a29c879a38b425f1
external_matched,38,F01_Tom,38,"{""coordinate"": 18, ""minus"": -0.06312891403407447, ""plus"": -0.06475045417594844, ""signature"": ""8ba0dd67f2ebb046683d5cf4aa2b976ca2bbbc1a7ea973aea50dc7f726be4ce2"", ""source"": ""3cb7e1c5ed77c24521dc1e8af780ec0011273d97d0cbe84a95014e8cf990aa1d"", ""step"": 38}",1,3cb7e1c5ed77c24521dc1e8af780ec0011273d97d0cbe84a95014e8cf990aa1d,8a6f7c22ceefcd19dcaf50c1c96c6564b3edeb583b500e92a29c879a38b425f1
internal,39,F01_Sarah,-1,"{""coordinate"": 19, ""minus"": -0.18104499290519435, ""plus"": -0.176440332025879, ""signature"": ""3b56a0478b89e129e6cec31647becbdb134a9bc4e7773a3d73cb261cc750406c"", ""source"": ""8a6f7c22ceefcd19dcaf50c1c96c6564b3edeb583b500e92a29c879a38b425f1"", ""step"": 39}",1,8a6f7c22ceefcd19dcaf50c1c96c6564b3edeb583b500e92a29c879a38b425f1,1d48e68ea1f80994620690a17a3abe5d1d144b2f961421d54a849e693d0d534b
external_matched,39,F01_Sarah,39,"{""coordinate"": 19, ""minus"": -0.18104499290519435, ""plus"": -0.176440332025879, ""signature"": ""3b56a0478b89e129e6cec31647becbdb134a9bc4e7773a3d73cb261cc750406c"", ""source"": ""8a6f7c22ceefcd19dcaf50c1c96c6564b3edeb583b500e92a29c879a38b425f1"", ""step"": 39}",1,8a6f7c22ceefcd19dcaf50c1c96c6564b3edeb583b500e92a29c879a38b425f1,1d48e68ea1f80994620690a17a3abe5d1d144b2f961421d54a849e693d0d534b
internal,40,F01_Sarah,-1,"{""coordinate"": 0, ""minus"": -0.19331191581789478, ""plus"": -0.15127355861591785, ""signature"": ""1161dbf637028f4aaf493f0e714318a2176ad4e8f3da860296c50193c66b4ee4"", ""source"": ""1d48e68ea1f80994620690a17a3abe5d1d144b2f961421d54a849e693d0d534b"", ""step"": 40}",1,1d48e68ea1f80994620690a17a3abe5d1d144b2f961421d54a849e693d0d534b,d24d4c8a3b8edcecf98f6f47e993dc193cff2213f66170537ef97e75f5a21f5c
external_matched,40,F01_Sarah,40,"{""coordinate"": 0, ""minus"": -0.19331191581789478, ""plus"": -0.15127355861591785, ""signature"": ""1161dbf637028f4aaf493f0e714318a2176ad4e8f3da860296c50193c66b4ee4"", ""source"": ""1d48e68ea1f80994620690a17a3abe5d1d144b2f961421d54a849e693d0d534b"", ""step"": 40}",1,1d48e68ea1f80994620690a17a3abe5d1d144b2f961421d54a849e693d0d534b,d24d4c8a3b8edcecf98f6f47e993dc193cff2213f66170537ef97e75f5a21f5c
internal,41,F03_Sarah,-1,"{""coordinate"": 1, ""minus"": -0.13007796098840427, ""plus"": -0.15153957657414854, ""signature"": ""27589d374e97ccb41f49fd7c58c05ad7ad7317ccc2f536ee6ace2114da644c32"", ""source"": ""d24d4c8a3b8edcecf98f6f47e993dc193cff2213f66170537ef97e75f5a21f5c"", ""step"": 41}",1,d24d4c8a3b8edcecf98f6f47e993dc193cff2213f66170537ef97e75f5a21f5c,05babc6a872a3b493db2912d11743306fbaaf6b6ff8b46e0ef363399efaae04c
external_matched,41,F03_Sarah,41,"{""coordinate"": 1, ""minus"": -0.13007796098840427, ""plus"": -0.15153957657414854, ""signature"": ""27589d374e97ccb41f49fd7c58c05ad7ad7317ccc2f536ee6ace2114da644c32"", ""source"": ""d24d4c8a3b8edcecf98f6f47e993dc193cff2213f66170537ef97e75f5a21f5c"", ""step"": 41}",1,d24d4c8a3b8edcecf98f6f47e993dc193cff2213f66170537ef97e75f5a21f5c,05babc6a872a3b493db2912d11743306fbaaf6b6ff8b46e0ef363399efaae04c
internal,42,F02_Mary,-1,"{""coordinate"": 2, ""minus"": -0.35079354839085514, ""plus"": -0.2669603403694652, ""signature"": ""580069ea598429b86db89b92fbfb8d45f8ebe94f2a4f766eac85867ca0e7a176"", ""source"": ""05babc6a872a3b493db2912d11743306fbaaf6b6ff8b46e0ef363399efaae04c"", ""step"": 42}",1,05babc6a872a3b493db2912d11743306fbaaf6b6ff8b46e0ef363399efaae04c,5f6af3fd15b1c4f7520b28a27bda6f4f97a0776498ab2352b9331a3dedc66a8f
external_matched,42,F02_Mary,42,"{""coordinate"": 2, ""minus"": -0.35079354839085514, ""plus"": -0.2669603403694652, ""signature"": ""580069ea598429b86db89b92fbfb8d45f8ebe94f2a4f766eac85867ca0e7a176"", ""source"": ""05babc6a872a3b493db2912d11743306fbaaf6b6ff8b46e0ef363399efaae04c"", ""step"": 42}",1,05babc6a872a3b493db2912d11743306fbaaf6b6ff8b46e0ef363399efaae04c,5f6af3fd15b1c4f7520b28a27bda6f4f97a0776498ab2352b9331a3dedc66a8f
internal,43,F02_John,-1,"{""coordinate"": 3, ""minus"": -1.14296874697893, ""plus"": -0.9637889865440762, ""signature"": ""315b6378436e8f91751b067faff320afd5731de28c3f6ed147a9debe5b927cfa"", ""source"": ""5f6af3fd15b1c4f7520b28a27bda6f4f97a0776498ab2352b9331a3dedc66a8f"", ""step"": 43}",1,5f6af3fd15b1c4f7520b28a27bda6f4f97a0776498ab2352b9331a3dedc66a8f,25ef99739df20e8d341f1e78f94cc2415f2236ab97854bd1e2c8761cd6eb2efe
external_matched,43,F02_John,43,"{""coordinate"": 3, ""minus"": -1.14296874697893, ""plus"": -0.9637889865440762, ""signature"": ""315b6378436e8f91751b067faff320afd5731de28c3f6ed147a9debe5b927cfa"", ""source"": ""5f6af3fd15b1c4f7520b28a27bda6f4f97a0776498ab2352b9331a3dedc66a8f"", ""step"": 43}",1,5f6af3fd15b1c4f7520b28a27bda6f4f97a0776498ab2352b9331a3dedc66a8f,25ef99739df20e8d341f1e78f94cc2415f2236ab97854bd1e2c8761cd6eb2efe
internal,44,F03_Tom,-1,"{""coordinate"": 4, ""minus"": -1.063791789574322, ""plus"": -1.1256060555072382, ""signature"": ""017e3c29a321ac2e606a5c635d6441fdee596c98de6c4ca90471fd0916f74574"", ""source"": ""25ef99739df20e8d341f1e78f94cc2415f2236ab97854bd1e2c8761cd6eb2efe"", ""step"": 44}",1,25ef99739df20e8d341f1e78f94cc2415f2236ab97854bd1e2c8761cd6eb2efe,debd2ba79804721d7f612379cdc80a05306351c0d11238d0bda8f497bd7c8e05
external_matched,44,F03_Tom,44,"{""coordinate"": 4, ""minus"": -1.063791789574322, ""plus"": -1.1256060555072382, ""signature"": ""017e3c29a321ac2e606a5c635d6441fdee596c98de6c4ca90471fd0916f74574"", ""source"": ""25ef99739df20e8d341f1e78f94cc2415f2236ab97854bd1e2c8761cd6eb2efe"", ""step"": 44}",1,25ef99739df20e8d341f1e78f94cc2415f2236ab97854bd1e2c8761cd6eb2efe,debd2ba79804721d7f612379cdc80a05306351c0d11238d0bda8f497bd7c8e05
internal,45,F00_Mary,-1,"{""coordinate"": 5, ""minus"": -1.6356366317162472, ""plus"": -1.67375019458271, ""signature"": ""5ab348c88d8bc745818ff30e97a53b60071ce71576272dc3ca50f60b6f423d0b"", ""source"": ""debd2ba79804721d7f612379cdc80a05306351c0d11238d0bda8f497bd7c8e05"", ""step"": 45}",1,debd2ba79804721d7f612379cdc80a05306351c0d11238d0bda8f497bd7c8e05,0377d5c8a7e391a0a04d1fc144e93368289477b35b2d607cf807e3e9166caf4e
external_matched,45,F00_Mary,45,"{""coordinate"": 5, ""minus"": -1.6356366317162472, ""plus"": -1.67375019458271, ""signature"": ""5ab348c88d8bc745818ff30e97a53b60071ce71576272dc3ca50f60b6f423d0b"", ""source"": ""debd2ba79804721d7f612379cdc80a05306351c0d11238d0bda8f497bd7c8e05"", ""step"": 45}",1,debd2ba79804721d7f612379cdc80a05306351c0d11238d0bda8f497bd7c8e05,0377d5c8a7e391a0a04d1fc144e93368289477b35b2d607cf807e3e9166caf4e
internal,46,F00_John,-1,"{""coordinate"": 6, ""minus"": -2.619778448759618, ""plus"": -2.637089277138766, ""signature"": ""5f2dcf820a2affb7f794045e92302e84c993c769e86fb60cdc3abf991e949088"", ""source"": ""0377d5c8a7e391a0a04d1fc144e93368289477b35b2d607cf807e3e9166caf4e"", ""step"": 46}",1,0377d5c8a7e391a0a04d1fc144e93368289477b35b2d607cf807e3e9166caf4e,4797853cbffa5aaf5a16c7f9db26892d9731b1ba54c1e1744cbcdc4a9d36c571
external_matched,46,F00_John,46,"{""coordinate"": 6, ""minus"": -2.619778448759618, ""plus"": -2.637089277138766, ""signature"": ""5f2dcf820a2affb7f794045e92302e84c993c769e86fb60cdc3abf991e949088"", ""source"": ""0377d5c8a7e391a0a04d1fc144e93368289477b35b2d607cf807e3e9166caf4e"", ""step"": 46}",1,0377d5c8a7e391a0a04d1fc144e93368289477b35b2d607cf807e3e9166caf4e,4797853cbffa5aaf5a16c7f9db26892d9731b1ba54c1e1744cbcdc4a9d36c571
internal,47,F01_Tom,-1,"{""coordinate"": 7, ""minus"": -0.11538465538830038, ""plus"": -0.10133483428188368, ""signature"": ""8dceb335a69ffe676f2c0bded54f743ffc6760da48c4c0f67af6e8c93b670841"", ""source"": ""4797853cbffa5aaf5a16c7f9db26892d9731b1ba54c1e1744cbcdc4a9d36c571"", ""step"": 47}",1,4797853cbffa5aaf5a16c7f9db26892d9731b1ba54c1e1744cbcdc4a9d36c571,baf4fa54df1782a0fc3bcaaf29e0c77b8cc64fa937222cbb6e3b8c72d775290c
external_matched,47,F01_Tom,47,"{""coordinate"": 7, ""minus"": -0.11538465538830038, ""plus"": -0.10133483428188368, ""signature"": ""8dceb335a69ffe676f2c0bded54f743ffc6760da48c4c0f67af6e8c93b670841"", ""source"": ""4797853cbffa5aaf5a16c7f9db26892d9731b1ba54c1e1744cbcdc4a9d36c571"", ""step"": 47}",1,4797853cbffa5aaf5a16c7f9db26892d9731b1ba54c1e1744cbcdc4a9d36c571,baf4fa54df1782a0fc3bcaaf29e0c77b8cc64fa937222cbb6e3b8c72d775290c
internal,48,F03_Sarah,-1,"{""coordinate"": 8, ""minus"": -0.11940365522535815, ""plus"": -0.12148622928833488, ""signature"": ""78083adac53dcb881ceec51660e48f3b1673a823bd7a34d00a5527c369ea1b64"", ""source"": ""baf4fa54df1782a0fc3bcaaf29e0c77b8cc64fa937222cbb6e3b8c72d775290c"", ""step"": 48}",1,baf4fa54df1782a0fc3bcaaf29e0c77b8cc64fa937222cbb6e3b8c72d775290c,386660bbe43a58086a8cd304a4c22a512b21908cbc1057bebf486556e416a404
external_matched,48,F03_Sarah,48,"{""coordinate"": 8, ""minus"": -0.11940365522535815, ""plus"": -0.12148622928833488, ""signature"": ""78083adac53dcb881ceec51660e48f3b1673a823bd7a34d00a5527c369ea1b64"", ""source"": ""baf4fa54df1782a0fc3bcaaf29e0c77b8cc64fa937222cbb6e3b8c72d775290c"", ""step"": 48}",1,baf4fa54df1782a0fc3bcaaf29e0c77b8cc64fa937222cbb6e3b8c72d775290c,386660bbe43a58086a8cd304a4c22a512b21908cbc1057bebf486556e416a404
internal,49,F03_Tom,-1,"{""coordinate"": 9, ""minus"": -0.9172135133801474, ""plus"": -0.9602353616935339, ""signature"": ""242b2c562f1fa80d09362452b29b7db209df2c855dd83c7fa25001981841b42f"", ""source"": ""386660bbe43a58086a8cd304a4c22a512b21908cbc1057bebf486556e416a404"", ""step"": 49}",1,386660bbe43a58086a8cd304a4c22a512b21908cbc1057bebf486556e416a404,392b5009348c8a8d074a042baa1f5f23ec0bfd9d89a6a2557105db7013eb1b15
external_matched,49,F03_Tom,49,"{""coordinate"": 9, ""minus"": -0.9172135133801474, ""plus"": -0.9602353616935339, ""signature"": ""242b2c562f1fa80d09362452b29b7db209df2c855dd83c7fa25001981841b42f"", ""source"": ""386660bbe43a58086a8cd304a4c22a512b21908cbc1057bebf486556e416a404"", ""step"": 49}",1,386660bbe43a58086a8cd304a4c22a512b21908cbc1057bebf486556e416a404,392b5009348c8a8d074a042baa1f5f23ec0bfd9d89a6a2557105db7013eb1b15
internal,50,F00_John,-1,"{""coordinate"": 10, ""minus"": -2.5997212710323887, ""plus"": -2.6203673974515747, ""signature"": ""ae253b0c7aacee9e82fed1783356d523e430c54460246495eb9570aae6ae5e39"", ""source"": ""392b5009348c8a8d074a042baa1f5f23ec0bfd9d89a6a2557105db7013eb1b15"", ""step"": 50}",1,392b5009348c8a8d074a042baa1f5f23ec0bfd9d89a6a2557105db7013eb1b15,ba6a07b94d48971f05851f61d2d3ef59f49743ee171070355ffcf5e7bfcfffbe
external_matched,50,F00_John,50,"{""coordinate"": 10, ""minus"": -2.5997212710323887, ""plus"": -2.6203673974515747, ""signature"": ""ae253b0c7aacee9e82fed1783356d523e430c54460246495eb9570aae6ae5e39"", ""source"": ""392b5009348c8a8d074a042baa1f5f23ec0bfd9d89a6a2557105db7013eb1b15"", ""step"": 50}",1,392b5009348c8a8d074a042baa1f5f23ec0bfd9d89a6a2557105db7013eb1b15,ba6a07b94d48971f05851f61d2d3ef59f49743ee171070355ffcf5e7bfcfffbe
internal,51,F01_Sarah,-1,"{""coordinate"": 11, ""minus"": -0.13265792194525822, ""plus"": -0.13917624336185258, ""signature"": ""1eb6d7a9a77a2a1cd46435ca3fc02ea9c5ec07c60d4932466c9e3aa99f9dfa65"", ""source"": ""ba6a07b94d48971f05851f61d2d3ef59f49743ee171070355ffcf5e7bfcfffbe"", ""step"": 51}",1,ba6a07b94d48971f05851f61d2d3ef59f49743ee171070355ffcf5e7bfcfffbe,304cb404d088b328b11b373543a39d997d67567fa3bf0b9a740262ea77141400
external_matched,51,F01_Sarah,51,"{""coordinate"": 11, ""minus"": -0.13265792194525822, ""plus"": -0.13917624336185258, ""signature"": ""1eb6d7a9a77a2a1cd46435ca3fc02ea9c5ec07c60d4932466c9e3aa99f9dfa65"", ""source"": ""ba6a07b94d48971f05851f61d2d3ef59f49743ee171070355ffcf5e7bfcfffbe"", ""step"": 51}",1,ba6a07b94d48971f05851f61d2d3ef59f49743ee171070355ffcf5e7bfcfffbe,304cb404d088b328b11b373543a39d997d67567fa3bf0b9a740262ea77141400
internal,52,F02_Mary,-1,"{""coordinate"": 12, ""minus"": -0.385436215971444, ""plus"": -0.37026344862374216, ""signature"": ""43107fbc8373dd16afe3234f36f96e3c859cd45c4590ee741c979ec4bf78db61"", ""source"": ""304cb404d088b328b11b373543a39d997d67567fa3bf0b9a740262ea77141400"", ""step"": 52}",1,304cb404d088b328b11b373543a39d997d67567fa3bf0b9a740262ea77141400,371249da00612156668a69ce2573a38f93ffe6821236698d7de33deee3145270
external_matched,52,F02_Mary,52,"{""coordinate"": 12, ""minus"": -0.385436215971444, ""plus"": -0.37026344862374216, ""signature"": ""43107fbc8373dd16afe3234f36f96e3c859cd45c4590ee741c979ec4bf78db61"", ""source"": ""304cb404d088b328b11b373543a39d997d67567fa3bf0b9a740262ea77141400"", ""step"": 52}",1,304cb404d088b328b11b373543a39d997d67567fa3bf0b9a740262ea77141400,371249da00612156668a69ce2573a38f93ffe6821236698d7de33deee3145270
