compiled_row_ordinal,cell_type,compiled_response,compiled_count,candidate_led_group_count,candidate_led_group_ordinals,comparison,derived_response,complete_window_count,response_abs_difference,amplitude_agrees,count_agrees,candidate_mean_min,candidate_mean_max
4630,Tm20,-0.15639210582461766,35.0,1,[546],one_led_group,-0.13560280268135308,39,0.020789303143264576,False,False,-0.13560280268135308,-0.13560280268135308
4631,Tm20,-0.010204833649848028,26.0,1,[547],one_led_group,0.014589513585062542,28,0.02479434723491057,False,False,0.014589513585062542,0.014589513585062542
4632,Tm20,-0.02348219444506153,35.0,1,[548],one_led_group,-0.05092240089301234,42,0.027440206447950807,False,False,-0.05092240089301234,-0.05092240089301234
4633,Tm20,-0.34168813555785843,3.0,1,[549],one_led_group,-0.6065040432292198,6,0.2648159076713614,False,False,-0.6065040432292198,-0.6065040432292198
4634,Tm20,0.38730733411805385,17.0,1,[550],one_led_group,0.2928998370771384,20,0.09440749704091544,False,False,0.2928998370771384,0.2928998370771384
4635,Tm20,-0.24240240682005873,21.0,1,[551],one_led_group,0.06825510510064672,33,0.31065751192070545,False,False,0.06825510510064672,0.06825510510064672
4636,Tm20,0.3674651299037482,5.0,1,[552],one_led_group,0.3674651299037483,5,1.1102230246251565e-16,True,True,0.3674651299037483,0.3674651299037483
4637,Tm20,-0.5067370926225027,2.0,1,[553],one_led_group,-0.5067370926225023,2,3.3306690738754696e-16,True,True,-0.5067370926225023,-0.5067370926225023
4638,Tm20,-1.3892453710232577,1.0,1,[554],one_led_group,0.08281700137342907,2,1.4720623723966868,False,False,0.08281700137342907,0.08281700137342907
4639,Tm20,-0.257023822623602,8.0,1,[555],one_led_group,-0.300733425789595,12,0.04370960316599298,False,False,-0.300733425789595,-0.300733425789595
4640,Tm20,0.1737555943956847,84.0,1,[556],one_led_group,0.14417123971775989,91,0.029584354677924807,False,False,0.14417123971775989,0.14417123971775989
4641,Tm20,-1.0544171469411747,4.0,1,[557],one_led_group,-1.0544171469411747,4,0.0,True,True,-1.0544171469411747,-1.0544171469411747
4642,Tm20,-0.5574485167437679,9.0,1,[558],one_led_group,-0.5574485167437678,9,1.1102230246251565e-16,True,True,-0.5574485167437678,-0.5574485167437678
4643,Tm20,-0.03484153531874491,27.0,1,[559],one_led_group,0.019679294387340437,41,0.05452082970608535,False,False,0.019679294387340437,0.019679294387340437
4644,Tm20,-0.4459533698314599,12.0,1,[560],one_led_group,-0.4496334587957974,15,0.0036800889643375245,False,False,-0.4496334587957974,-0.4496334587957974
4645,Tm20,-0.7068128003402755,8.0,1,[561],one_led_group,-0.5222781647959147,9,0.18453463554436078,False,False,-0.5222781647959147,-0.5222781647959147
4646,Tm20,0.040902593485570085,29.0,1,[562],one_led_group,0.014208039985860052,33,0.026694553499710033,False,False,0.014208039985860052,0.014208039985860052
4647,Tm20,0.0817816416070173,92.0,1,[563],one_led_group,0.0030163051798927747,103,0.07876533642712452,False,False,0.0030163051798927747,0.0030163051798927747
4648,Tm20,0.10708432583236265,12.0,1,[564],one_led_group,-0.00035232909862757585,15,0.10743665493099022,False,False,-0.00035232909862757585,-0.00035232909862757585
4649,Tm20,0.2131592562894471,27.0,1,[565],one_led_group,0.09315027651308266,41,0.12000897977636443,False,False,0.09315027651308266,0.09315027651308266
4650,Tm20,-0.012987023937878353,23.0,1,[566],one_led_group,-0.0967862800649303,31,0.08379925612705194,False,False,-0.0967862800649303,-0.0967862800649303
4651,Tm20,-0.26361466377300474,8.0,1,[567],one_led_group,-0.27806664695808575,9,0.014451983185081008,False,False,-0.27806664695808575,-0.27806664695808575
4652,Tm20,0.011223198848450121,26.0,1,[568],one_led_group,0.011223198848450114,26,6.938893903907228e-18,True,True,0.011223198848450114,0.011223198848450114
4653,Tm20,0.00631327541435246,5.0,1,[569],one_led_group,0.006313275414352404,5,5.551115123125783e-17,True,True,0.006313275414352404,0.006313275414352404
4654,Tm20,-0.2933627886662182,3.0,1,[570],one_led_group,-0.06038564561977722,6,0.23297714304644096,False,False,-0.06038564561977722,-0.06038564561977722
4655,Tm20,0.2283739480171288,17.0,1,[571],one_led_group,0.1693895621385935,20,0.0589843858785353,False,False,0.1693895621385935,0.1693895621385935
4656,Tm20,0.2603539686346175,5.0,1,[572],one_led_group,0.26035396863461757,5,5.551115123125783e-17,True,True,0.26035396863461757,0.26035396863461757
4657,Tm20,0.026701881693735774,23.0,1,[573],one_led_group,-0.034904122743654876,31,0.06160600443739065,False,False,-0.034904122743654876,-0.034904122743654876
4658,Tm20,-0.08239512440008176,28.0,1,[574],one_led_group,-0.1092792132505888,29,0.02688408885050704,False,False,-0.1092792132505888,-0.1092792132505888
4659,Tm20,-0.2779217190027653,4.0,1,[575],one_led_group,-0.2779217190027653,4,0.0,True,True,-0.2779217190027653,-0.2779217190027653
4660,Tm20,-0.043101817793298094,21.0,1,[576],one_led_group,0.13577987791493445,33,0.17888169570823254,False,False,0.13577987791493445,0.13577987791493445
4661,Tm20,0.03884487175716251,128.0,1,[577],one_led_group,-0.005127560287479784,144,0.043972432044642296,False,False,-0.005127560287479784,-0.005127560287479784
4662,Tm20,-1.3950905784988366,2.0,1,[578],one_led_group,-1.3950905784988366,2,0.0,True,True,-1.3950905784988366,-1.3950905784988366
4663,Tm20,-0.3551704400924959,12.0,1,[579],one_led_group,-0.35517044009249593,12,5.551115123125783e-17,True,True,-0.35517044009249593,-0.35517044009249593
4664,Tm20,-0.3930796709412427,3.0,1,[580],one_led_group,-0.19166652732546421,4,0.20141314361577847,False,False,-0.19166652732546421,-0.19166652732546421
4665,Tm20,0.2450434385926126,12.0,1,[581],one_led_group,0.2450434385926128,12,1.942890293094024e-16,True,True,0.2450434385926128,0.2450434385926128
4666,Tm20,0.011566974079776379,5.0,1,[582],one_led_group,0.011566974079776282,5,9.71445146547012e-17,True,True,0.011566974079776282,0.011566974079776282
4667,Tm20,0.15876969081117248,9.0,1,[583],one_led_group,0.026132510117446123,14,0.13263718069372635,False,False,0.026132510117446123,0.026132510117446123
4668,Tm20,-0.08313949104844369,7.0,1,[584],one_led_group,-0.11695966280035722,8,0.03382017175191353,False,False,-0.11695966280035722,-0.11695966280035722
4669,Tm20,0.10916240011987376,26.0,1,[585],one_led_group,0.10916240011987373,26,2.7755575615628914e-17,True,True,0.10916240011987373,0.10916240011987373
4670,Tm20,0.03748569051692374,23.0,1,[586],one_led_group,0.07914163307117186,36,0.04165594255424812,False,False,0.07914163307117186,0.07914163307117186
4671,Tm20,-0.08322254217508827,21.0,1,[587],one_led_group,-0.1989037294297389,24,0.11568118725465064,False,False,-0.1989037294297389,-0.1989037294297389
4672,Tm20,-0.2479626972103576,10.0,1,[588],one_led_group,-0.15891156303194923,11,0.08905113417840838,False,False,-0.15891156303194923,-0.15891156303194923
4673,Tm20,-0.03893717143874428,1.0,1,[589],one_led_group,0.27507558785815567,2,0.3140127592968999,False,False,0.27507558785815567,0.27507558785815567
4674,Tm20,0.00766897389744569,25.0,1,[590],one_led_group,-0.006490362059143822,26,0.014159335956589511,False,False,-0.006490362059143822,-0.006490362059143822
4675,Tm20,-0.13924222190746044,15.0,1,[591],one_led_group,-0.10208968020187956,16,0.03715254170558088,False,False,-0.10208968020187956,-0.10208968020187956
4676,Tm20,-0.023186811931682014,16.0,1,[592],one_led_group,-0.02318681193168204,16,2.42861286636753e-17,True,True,-0.02318681193168204,-0.02318681193168204
4677,Tm20,0.07610339935330182,6.0,1,[593],one_led_group,0.12980324385890477,7,0.053699844505602945,False,False,0.12980324385890477,0.12980324385890477
4678,Tm20,-0.34707500274615205,23.0,1,[594],one_led_group,-0.04364827296713591,32,0.30342672977901614,False,False,-0.04364827296713591,-0.04364827296713591
4679,Tm20,-0.7868045977254524,1.0,1,[595],one_led_group,-0.7868045977254527,1,3.3306690738754696e-16,True,True,-0.7868045977254527,-0.7868045977254527
4680,Tm20,0.026263546875436243,33.0,1,[596],one_led_group,0.015551171580429535,34,0.010712375295006708,False,False,0.015551171580429535,0.015551171580429535
4681,Tm20,0.30037007379758307,23.0,1,[597],one_led_group,0.029912114529291125,36,0.27045795926829197,False,False,0.029912114529291125,0.029912114529291125
4682,Tm20,-0.10332887674151067,21.0,1,[598],one_led_group,-0.07053866583286568,24,0.03279021090864499,False,False,-0.07053866583286568,-0.07053866583286568
4683,Tm20,-0.03781952818176754,26.0,1,[599],one_led_group,-0.03558919703998325,28,0.0022303311417842878,False,False,-0.03558919703998325,-0.03558919703998325
4684,Tm20,-0.053635218331337345,22.0,1,[600],one_led_group,-0.05375902519962024,23,0.0001238068682828941,False,False,-0.05375902519962024,-0.05375902519962024
4685,Tm5a-TnT,-0.8534238562298297,2.0,0,[],unavailable_same_type,,,,,,,
4686,Tm5a-TnT,1.1725719970099422,6.0,0,[],unavailable_same_type,,,,,,,
4687,Tm5a-TnT,-0.6346142715340987,4.0,0,[],unavailable_same_type,,,,,,,
4688,Tm5a-TnT,-0.20637297447689346,2.0,0,[],unavailable_same_type,,,,,,,
4689,Tm5a-TnT,0.016473873338568954,4.0,0,[],unavailable_same_type,,,,,,,
4690,Tm5a-TnT,-0.19034955942330103,1.0,0,[],unavailable_same_type,,,,,,,
4691,Tm5a-TnT,0.1457998283201896,11.0,0,[],unavailable_same_type,,,,,,,
4692,Tm5a-TnT,0.32769996381208866,9.0,0,[],unavailable_same_type,,,,,,,
4693,Tm5a-TnT,0.9079811932471011,1.0,0,[],unavailable_same_type,,,,,,,
4694,Tm5a-TnT,-0.7482462310428619,1.0,0,[],unavailable_same_type,,,,,,,
4695,Tm5a-TnT,-0.8154135302606881,2.0,0,[],unavailable_same_type,,,,,,,
4696,Tm5a-TnT,0.3087489401425215,5.0,0,[],unavailable_same_type,,,,,,,
4697,Tm5a-TnT,0.3182420724384402,5.0,0,[],unavailable_same_type,,,,,,,
4698,Tm5a-TnT,0.2996343829614507,19.0,0,[],unavailable_same_type,,,,,,,
4699,Tm5a-TnT,0.12600250358335285,34.0,0,[],unavailable_same_type,,,,,,,
4700,Tm5a-TnT,-0.0838727938120005,1.0,0,[],unavailable_same_type,,,,,,,
4701,Tm5a-TnT,0.25710590883321754,5.0,0,[],unavailable_same_type,,,,,,,
4702,Tm5a-TnT,0.6754096155610199,4.0,0,[],unavailable_same_type,,,,,,,
4703,Tm5a-TnT,0.009177415225336593,5.0,0,[],unavailable_same_type,,,,,,,
4704,Tm5a-TnT,-0.23271980740194426,8.0,0,[],unavailable_same_type,,,,,,,
4705,Tm5a-TnT,0.004933585136174476,29.0,0,[],unavailable_same_type,,,,,,,
4706,Tm5a-TnT,-0.1281381645500399,13.0,0,[],unavailable_same_type,,,,,,,
4707,Tm5a-TnT,0.2162172152644519,4.0,0,[],unavailable_same_type,,,,,,,
4708,Tm5a-TnT,0.7162049230012892,16.0,0,[],unavailable_same_type,,,,,,,
4709,Tm5a-TnT,0.2787878748008934,7.0,0,[],unavailable_same_type,,,,,,,
4710,Tm5a-TnT,-0.06877619732411791,1.0,0,[],unavailable_same_type,,,,,,,
4711,Tm5a-TnT,0.4340704216457291,18.0,0,[],unavailable_same_type,,,,,,,
4712,Tm5a-TnT,0.343213596766252,11.0,0,[],unavailable_same_type,,,,,,,
4713,Tm5a-TnT,0.3222690243194916,1.0,0,[],unavailable_same_type,,,,,,,
4714,Tm5a-TnT,0.22145299347424946,12.0,0,[],unavailable_same_type,,,,,,,
4715,Tm5a-TnT,-0.16060752248478433,8.0,0,[],unavailable_same_type,,,,,,,
4716,Tm5a-TnT,0.5343591570232415,17.0,0,[],unavailable_same_type,,,,,,,
4717,Tm5a-TnT,0.030796965014164453,12.0,0,[],unavailable_same_type,,,,,,,
4718,Tm5a-TnT,0.33014354401972534,32.0,0,[],unavailable_same_type,,,,,,,
4719,Tm5a-TnT,0.3804086558168896,24.0,0,[],unavailable_same_type,,,,,,,
4720,Tm5a-TnT,0.3944606318477802,33.0,0,[],unavailable_same_type,,,,,,,
4721,Tm5a-TnT,0.32081704668082783,8.0,0,[],unavailable_same_type,,,,,,,
4722,Tm5a-TnT,0.18785657913502019,9.0,0,[],unavailable_same_type,,,,,,,
4723,Tm5a-TnT,0.014811290811326167,5.0,0,[],unavailable_same_type,,,,,,,
4724,Tm5a-TnT,0.8528139344983036,1.0,0,[],unavailable_same_type,,,,,,,
4725,Tm5a-TnT,0.3947266827354122,3.0,0,[],unavailable_same_type,,,,,,,
4726,Tm5a-TnT,-1.6454693308507349,2.0,0,[],unavailable_same_type,,,,,,,
4727,Tm5a-TnT,0.01137330677783321,5.0,0,[],unavailable_same_type,,,,,,,
4728,Tm5a-TnT,-0.007653672848920775,4.0,0,[],unavailable_same_type,,,,,,,
4729,Tm5a-TnT,-0.01758283411588336,9.0,0,[],unavailable_same_type,,,,,,,
4730,Tm5a-TnT,0.18639227163908179,1.0,0,[],unavailable_same_type,,,,,,,
4731,Tm5a-TnT,0.38428886741088497,6.0,0,[],unavailable_same_type,,,,,,,
4732,Tm5a-TnT,-0.09265496271042094,11.0,0,[],unavailable_same_type,,,,,,,
4733,Tm5a-TnT,0.21703585889369734,9.0,0,[],unavailable_same_type,,,,,,,
4734,Tm5a-TnT,0.6092290770560058,45.0,0,[],unavailable_same_type,,,,,,,
4735,Tm5a-TnT,-0.1132316758643891,1.0,0,[],unavailable_same_type,,,,,,,
4736,Tm5a-TnT,0.009245217047382324,7.0,0,[],unavailable_same_type,,,,,,,
4737,Tm5a-TnT,-0.35527073356107536,4.0,0,[],unavailable_same_type,,,,,,,
4738,Tm5a-TnT,-0.08231837141204888,3.0,0,[],unavailable_same_type,,,,,,,
4739,Tm5a-TnT,0.04106304097380377,8.0,0,[],unavailable_same_type,,,,,,,
4740,Tm5a-TnT,0.5622360384109168,22.0,0,[],unavailable_same_type,,,,,,,
4741,Tm5a-TnT,-0.0709786281818798,1.0,0,[],unavailable_same_type,,,,,,,
4742,Tm5a-TnT,0.3980634939097671,20.0,0,[],unavailable_same_type,,,,,,,
4743,Tm5a-TnT,0.00702127259741758,9.0,0,[],unavailable_same_type,,,,,,,
4744,Tm5a-TnT,0.1864462954263737,6.0,0,[],unavailable_same_type,,,,,,,
4745,Tm5a-TnT,0.17268355422325404,23.0,0,[],unavailable_same_type,,,,,,,
4746,Tm5a-TnT,0.4120962389803119,7.0,0,[],unavailable_same_type,,,,,,,
4747,Tm5a-TnT,0.31646779142058634,3.0,0,[],unavailable_same_type,,,,,,,
4748,Tm5a-TnT,0.019361880758862502,1.0,0,[],unavailable_same_type,,,,,,,
4749,Tm5a-TnT,1.3184758148493028,7.0,0,[],unavailable_same_type,,,,,,,
4750,Tm5a-TnT,1.0429542357371164,6.0,0,[],unavailable_same_type,,,,,,,
4751,Tm5a-TnT,0.44437679611671055,4.0,0,[],unavailable_same_type,,,,,,,
4752,Tm5a-TnT,0.5361439936345411,6.0,0,[],unavailable_same_type,,,,,,,
4753,Tm5a-TnT,0.6658752190289523,12.0,0,[],unavailable_same_type,,,,,,,
4754,Tm5a-TnT,0.7974598870947975,9.0,0,[],unavailable_same_type,,,,,,,
4755,Tm5a-TnT,0.46103044250714476,4.0,0,[],unavailable_same_type,,,,,,,
4756,Tm5a-TnT,0.49279245449866244,11.0,0,[],unavailable_same_type,,,,,,,
4757,Tm5a-TnT,1.1124780440349924,7.0,0,[],unavailable_same_type,,,,,,,
4758,Tm5a-TnT,0.5502107267173926,9.0,0,[],unavailable_same_type,,,,,,,
4759,Tm5a-TnT,0.23138196904814998,32.0,0,[],unavailable_same_type,,,,,,,
4760,Tm5a-TnT,0.13369609063789997,22.0,0,[],unavailable_same_type,,,,,,,
4761,Tm5a-TnT,-0.09062527534505375,6.0,0,[],unavailable_same_type,,,,,,,
4762,Tm5a-TnT,-0.3353752897870556,2.0,0,[],unavailable_same_type,,,,,,,
4763,Tm5a-TnT,-1.8638627033452135,1.0,0,[],unavailable_same_type,,,,,,,
4764,Tm5a-TnT,0.016112223297950954,2.0,0,[],unavailable_same_type,,,,,,,
4765,Tm5a-TnT,0.4571138140279197,9.0,0,[],unavailable_same_type,,,,,,,
4766,Tm5a-TnT,-0.45877878791649335,2.0,0,[],unavailable_same_type,,,,,,,
4767,Tm5a-TnT,-0.2776289741184015,2.0,0,[],unavailable_same_type,,,,,,,
4768,Tm5a-TnT,0.6934433102624101,6.0,0,[],unavailable_same_type,,,,,,,
4769,Tm5a-TnT,0.4546717990453124,20.0,0,[],unavailable_same_type,,,,,,,
4770,Tm5a-TnT,-0.20002429707745856,5.0,0,[],unavailable_same_type,,,,,,,
4771,Tm5a-TnT,0.02370445030057352,5.0,0,[],unavailable_same_type,,,,,,,
4772,Tm5a-TnT,0.8602792499421498,2.0,0,[],unavailable_same_type,,,,,,,
4773,Tm5a-TnT,0.5571838085736154,4.0,0,[],unavailable_same_type,,,,,,,
4774,Tm5a-TnT,-0.5983825245086679,4.0,0,[],unavailable_same_type,,,,,,,
4775,Tm5a-TnT,0.24688597709093033,2.0,0,[],unavailable_same_type,,,,,,,
4776,Tm5a-TnT,-0.03277460128173809,14.0,0,[],unavailable_same_type,,,,,,,
4777,Tm5a-TnT,0.3188593917584219,14.0,0,[],unavailable_same_type,,,,,,,
4778,Tm5a-TnT,1.7617536654288894,1.0,0,[],unavailable_same_type,,,,,,,
4779,Tm5a-TnT,0.2057378183576531,12.0,0,[],unavailable_same_type,,,,,,,
4780,Tm5a-TnT,0.15746790293760768,9.0,0,[],unavailable_same_type,,,,,,,
4781,Tm5a-TnT,1.0696551769821911,1.0,0,[],unavailable_same_type,,,,,,,
4782,Tm5a-TnT,0.4183396452614599,10.0,0,[],unavailable_same_type,,,,,,,
4783,Tm5a-TnT,0.661428223082825,23.0,0,[],unavailable_same_type,,,,,,,
4784,Tm5a-TnT,0.1341993960484271,9.0,0,[],unavailable_same_type,,,,,,,
4785,Tm5a-TnT,0.5859223830179242,12.0,0,[],unavailable_same_type,,,,,,,
4786,Tm5a-TnT,-0.08587359265632592,12.0,0,[],unavailable_same_type,,,,,,,
4787,Tm5a-TnT,0.08796899138935341,9.0,0,[],unavailable_same_type,,,,,,,
4788,Tm5a-TnT,0.5800521353326389,1.0,0,[],unavailable_same_type,,,,,,,
4789,Tm5a-TnT,1.3434666913486741,1.0,0,[],unavailable_same_type,,,,,,,
4790,Tm5a-TnT,0.5604415951644105,1.0,0,[],unavailable_same_type,,,,,,,
4791,Tm5a-TnT,0.30560008220095713,1.0,0,[],unavailable_same_type,,,,,,,
4792,Tm5a-TnT,0.06364545516479538,44.0,0,[],unavailable_same_type,,,,,,,
4793,Tm5a-TnT,0.23959540028995566,31.0,0,[],unavailable_same_type,,,,,,,
4794,Tm5a-TnT,-1.2643465134077334,2.0,0,[],unavailable_same_type,,,,,,,
4795,Tm5a-TnT,-0.5803948702998343,2.0,0,[],unavailable_same_type,,,,,,,
4796,Tm5a-TnT,-0.905028765287675,2.0,0,[],unavailable_same_type,,,,,,,
4797,Tm5a-TnT,0.02943180359710103,5.0,0,[],unavailable_same_type,,,,,,,
4798,Tm5a-TnT,-0.5553952853531244,3.0,0,[],unavailable_same_type,,,,,,,
4799,Tm5a-TnT,-0.8535287345928574,3.0,0,[],unavailable_same_type,,,,,,,
4800,Tm5a-TnT,0.6370375517975606,28.0,0,[],unavailable_same_type,,,,,,,
4801,Tm5a-TnT,0.7166843243125408,42.0,0,[],unavailable_same_type,,,,,,,
4802,Tm5a-TnT,0.28137383458897575,25.0,0,[],unavailable_same_type,,,,,,,
4803,Tm5a-TnT,0.20125552738538813,32.0,0,[],unavailable_same_type,,,,,,,
4804,Tm5a-TnT,0.26640051484377314,17.0,0,[],unavailable_same_type,,,,,,,
4805,Tm5a-TnT,-0.42064356694674687,1.0,0,[],unavailable_same_type,,,,,,,
4806,Tm5a-TnT,0.03960904741044473,33.0,0,[],unavailable_same_type,,,,,,,
4807,Tm5a-TnT,0.3239594582680326,3.0,0,[],unavailable_same_type,,,,,,,
4808,Tm5a-TnT,-0.014087723438636497,17.0,0,[],unavailable_same_type,,,,,,,
4809,Tm5a-TnT,0.23535462380980135,24.0,0,[],unavailable_same_type,,,,,,,
4810,Tm5a-TnT,-0.09791135323137053,1.0,0,[],unavailable_same_type,,,,,,,
4811,Tm5a-TnT,0.21007402120139845,34.0,0,[],unavailable_same_type,,,,,,,
4812,Tm5a-TnT,-0.4601758860608838,1.0,0,[],unavailable_same_type,,,,,,,
4813,Tm5a-TnT,0.42950643050895493,5.0,0,[],unavailable_same_type,,,,,,,
4814,Tm5a-TnT,0.7588177595815008,3.0,0,[],unavailable_same_type,,,,,,,
4815,Tm5a-TnT,-0.3630978389310613,3.0,0,[],unavailable_same_type,,,,,,,
4816,Tm5a-TnT,0.8447152195516736,4.0,0,[],unavailable_same_type,,,,,,,
4817,Tm5a-TnT,0.5095392433668536,21.0,0,[],unavailable_same_type,,,,,,,
4818,Tm5a-TnT,0.42683339981120916,5.0,0,[],unavailable_same_type,,,,,,,
4819,Tm5a-TnT,-0.4811800112264058,8.0,0,[],unavailable_same_type,,,,,,,
4820,Tm5a-TnT,-0.23680552270164837,2.0,0,[],unavailable_same_type,,,,,,,
4821,Tm5a-TnT,-0.09717931067169618,2.0,0,[],unavailable_same_type,,,,,,,
4822,Tm5a-TnT,0.02883171660608902,7.0,0,[],unavailable_same_type,,,,,,,
4823,Tm5a-TnT,0.1476307511632259,23.0,0,[],unavailable_same_type,,,,,,,
4824,Tm5a-TnT,0.669675092181423,42.0,0,[],unavailable_same_type,,,,,,,
4825,Tm5a-TnT,-1.1966031359368685,2.0,0,[],unavailable_same_type,,,,,,,
4826,Tm5a-TnT,0.8348741889744248,1.0,0,[],unavailable_same_type,,,,,,,
4827,Tm5a-TnT,1.7440642611785495,1.0,0,[],unavailable_same_type,,,,,,,
4828,Tm5a-TnT,0.282503950904102,6.0,0,[],unavailable_same_type,,,,,,,
4829,Tm5a-TnT,0.4952992112562457,16.0,0,[],unavailable_same_type,,,,,,,
4830,Tm5a-TnT,-0.19857216508177897,13.0,0,[],unavailable_same_type,,,,,,,
4831,Tm5a-TnT,-0.07984723694284535,11.0,0,[],unavailable_same_type,,,,,,,
4832,Tm5a-TnT,-0.01044803539391112,29.0,0,[],unavailable_same_type,,,,,,,
4833,Tm5a-TnT,0.7585094626334842,2.0,0,[],unavailable_same_type,,,,,,,
4834,Tm5a-TnT,-0.0781327462493319,12.0,0,[],unavailable_same_type,,,,,,,
4835,Tm5a-TnT,-0.13144629148261627,3.0,0,[],unavailable_same_type,,,,,,,
4836,Tm5a-TnT,-0.9845991869531179,1.0,0,[],unavailable_same_type,,,,,,,
4837,Tm5a-TnT,0.21844662076383706,24.0,0,[],unavailable_same_type,,,,,,,
4838,Tm5a-TnT,0.33195596038541614,9.0,0,[],unavailable_same_type,,,,,,,
4839,Tm5a-TnT,-0.6893859253898472,1.0,0,[],unavailable_same_type,,,,,,,
4840,Tm5a-TnT,-0.4017479240389878,5.0,0,[],unavailable_same_type,,,,,,,
4841,Tm5a-TnT,-0.03328474285498229,15.0,0,[],unavailable_same_type,,,,,,,
4842,Tm5a-TnT,-0.32958551857748175,3.0,0,[],unavailable_same_type,,,,,,,
4843,Tm5a-TnT,0.12898868981377692,8.0,0,[],unavailable_same_type,,,,,,,
4844,Tm5a-TnT,0.4971017625013617,105.0,0,[],unavailable_same_type,,,,,,,
4845,Tm5a-TnT,0.41890781990143544,45.0,0,[],unavailable_same_type,,,,,,,
4846,Tm5a-TnT,-0.0033367593241984683,9.0,0,[],unavailable_same_type,,,,,,,
4847,Tm5a-TnT,-0.29829953503856066,9.0,0,[],unavailable_same_type,,,,,,,
4848,Tm5a-TnT,1.3983359589711069,1.0,0,[],unavailable_same_type,,,,,,,
4849,Tm5a-TnT,-0.795445323467954,1.0,0,[],unavailable_same_type,,,,,,,
4850,Tm5a-TnT,0.08705950335167263,9.0,0,[],unavailable_same_type,,,,,,,
4851,Tm5a-TnT,0.3890402646400923,7.0,0,[],unavailable_same_type,,,,,,,
4852,Tm5a-TnT,0.2345865965953445,7.0,0,[],unavailable_same_type,,,,,,,
4853,Tm5a-TnT,0.2012866414409876,7.0,0,[],unavailable_same_type,,,,,,,
4854,Tm5a-TnT,-0.06128191707623761,7.0,0,[],unavailable_same_type,,,,,,,
4855,Tm5a-TnT,0.6564231734937377,4.0,0,[],unavailable_same_type,,,,,,,
4856,Tm5a-TnT,0.8484382913617861,45.0,0,[],unavailable_same_type,,,,,,,
4857,Tm5a-TnT,1.027782448424479,34.0,0,[],unavailable_same_type,,,,,,,
4858,Tm5a-TnT,0.9468659583988357,45.0,0,[],unavailable_same_type,,,,,,,
4859,Tm5a-TnT,0.9178795601457005,1.0,0,[],unavailable_same_type,,,,,,,
4860,Tm5a-TnT,1.5120871858237976,34.0,0,[],unavailable_same_type,,,,,,,
4861,Tm5a-TnT,0.2864679582313351,2.0,0,[],unavailable_same_type,,,,,,,
4862,Tm5a-TnT,0.6063271026157955,2.0,0,[],unavailable_same_type,,,,,,,
4863,Tm5a-TnT,0.721697525398027,10.0,0,[],unavailable_same_type,,,,,,,
4864,Tm5a-TnT,2.4148372193453227,25.0,0,[],unavailable_same_type,,,,,,,
4865,Tm5a-TnT,1.956739115403847,25.0,0,[],unavailable_same_type,,,,,,,
4866,Tm5a-TnT,0.18673834897271005,5.0,0,[],unavailable_same_type,,,,,,,
4867,Tm5a-TnT,0.20075619015442528,34.0,0,[],unavailable_same_type,,,,,,,
4868,Tm5a-TnT,-0.10379342946383738,44.0,0,[],unavailable_same_type,,,,,,,
4869,Tm5a-TnT,-0.40989793450284334,1.0,0,[],unavailable_same_type,,,,,,,
4870,Tm5a-TnT,1.1698682324528529,3.0,0,[],unavailable_same_type,,,,,,,
4871,Tm5a-TnT,0.3503663408496088,7.0,0,[],unavailable_same_type,,,,,,,
4872,Tm5a-TnT,0.6224375706617872,1.0,0,[],unavailable_same_type,,,,,,,
4873,Tm5a-TnT,-0.04545221314234436,21.0,0,[],unavailable_same_type,,,,,,,
4874,Tm5a-TnT,0.21690568126192125,20.0,0,[],unavailable_same_type,,,,,,,
4875,Tm5a-TnT,0.12109273335925035,45.0,0,[],unavailable_same_type,,,,,,,
4876,Tm5a-TnT,0.31431592841334627,6.0,0,[],unavailable_same_type,,,,,,,
4877,Tm5a-TnT,-0.4421096771286681,3.0,0,[],unavailable_same_type,,,,,,,
4878,Tm5a-TnT,0.16656185772147156,5.0,0,[],unavailable_same_type,,,,,,,
4879,Tm5a-TnT,0.068237091398175,1.0,0,[],unavailable_same_type,,,,,,,
4880,Tm5a-TnT,0.6981241180606375,1.0,0,[],unavailable_same_type,,,,,,,
4881,Tm5a-TnT,0.04673354832276457,17.0,0,[],unavailable_same_type,,,,,,,
4882,Tm5a-TnT,-0.023973853444184453,3.0,0,[],unavailable_same_type,,,,,,,
4883,Tm5a-TnT,0.3492751309002123,3.0,0,[],unavailable_same_type,,,,,,,
4884,Tm5a-TnT,0.2645711681716689,3.0,0,[],unavailable_same_type,,,,,,,
4885,Tm5a-TnT,-0.5594143036632714,3.0,0,[],unavailable_same_type,,,,,,,
4886,Tm5a-TnT,0.4122948542664056,9.0,0,[],unavailable_same_type,,,,,,,
4887,Tm5a-TnT,-0.19805737001250906,1.0,0,[],unavailable_same_type,,,,,,,
4888,Tm5a-TnT,-0.6032310837061337,1.0,0,[],unavailable_same_type,,,,,,,
4889,Tm5a-TnT,-0.6248259314289807,5.0,0,[],unavailable_same_type,,,,,,,
4890,Tm5a-TnT,0.3381754867770482,9.0,0,[],unavailable_same_type,,,,,,,
4891,Tm5a-TnT,-0.153513113362956,15.0,0,[],unavailable_same_type,,,,,,,
4892,Tm5a-TnT,0.6874047300728782,1.0,0,[],unavailable_same_type,,,,,,,
4893,Tm5a-TnT,0.24715529845326437,1.0,0,[],unavailable_same_type,,,,,,,
