condition,receiver,kind,envelope,accepted,before,after
s3303-b12-w0-live_internal,unverified,forged_measurement,"{""action"": 0, ""context"": 0, ""nonce"": 96, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",1,e820369fb46100aefa9fbe76d8659fd7169c2580a1c10a4aec9e92935ee4d98a,86346ede56d24af6ed8e3bf021c99455f49e8c25b5a858235621b86a29dd152c
s3303-b12-w0-live_internal,authenticated,forged_measurement,"{""action"": 1, ""context"": 0, ""nonce"": 97, ""phase"": 2, ""reward"": 1.0, ""signature"": ""untrusted-instrument-imitation""}",0,d1b46a0dd40432bfb51a78c0239f2e120c71b3a7f484d0209db7e9c3c0d56548,d1b46a0dd40432bfb51a78c0239f2e120c71b3a7f484d0209db7e9c3c0d56548
s3303-b12-w0-live_internal,unverified,forged_measurement,"{""action"": 1, ""context"": 0, ""nonce"": 97, ""phase"": 2, ""reward"": 1.0, ""signature"": ""untrusted-instrument-imitation""}",1,86346ede56d24af6ed8e3bf021c99455f49e8c25b5a858235621b86a29dd152c,250c539728aece7ca33424ba74dc1388abe7065c5d8997a9dd94ec3de2f68d28
s3303-b12-w0-live_internal,authenticated,forged_measurement,"{""action"": 2, ""context"": 0, ""nonce"": 98, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",0,d1b46a0dd40432bfb51a78c0239f2e120c71b3a7f484d0209db7e9c3c0d56548,d1b46a0dd40432bfb51a78c0239f2e120c71b3a7f484d0209db7e9c3c0d56548
s3303-b12-w0-live_internal,unverified,forged_measurement,"{""action"": 2, ""context"": 0, ""nonce"": 98, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",1,250c539728aece7ca33424ba74dc1388abe7065c5d8997a9dd94ec3de2f68d28,73609faf9ed6a31ac3c28dbe63cefeb8ab59d8c452d9f24537fdc285436bf3e2
s3303-b12-w0-live_internal,authenticated,forged_measurement,"{""action"": 0, ""context"": 1, ""nonce"": 99, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",0,d1b46a0dd40432bfb51a78c0239f2e120c71b3a7f484d0209db7e9c3c0d56548,d1b46a0dd40432bfb51a78c0239f2e120c71b3a7f484d0209db7e9c3c0d56548
s3303-b12-w0-live_internal,unverified,forged_measurement,"{""action"": 0, ""context"": 1, ""nonce"": 99, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",1,73609faf9ed6a31ac3c28dbe63cefeb8ab59d8c452d9f24537fdc285436bf3e2,37760ca0562199f04ad7c6e218b0e8bde666c2d2ee0fc1863365873d87927de5
s3303-b12-w0-live_internal,authenticated,forged_measurement,"{""action"": 1, ""context"": 1, ""nonce"": 100, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",0,d1b46a0dd40432bfb51a78c0239f2e120c71b3a7f484d0209db7e9c3c0d56548,d1b46a0dd40432bfb51a78c0239f2e120c71b3a7f484d0209db7e9c3c0d56548
s3303-b12-w0-live_internal,unverified,forged_measurement,"{""action"": 1, ""context"": 1, ""nonce"": 100, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",1,37760ca0562199f04ad7c6e218b0e8bde666c2d2ee0fc1863365873d87927de5,e4ca01647bda2b4a5b7668d49bc1f9662def9de9a379351e4379d6b9e3e7c119
s3303-b12-w0-live_internal,authenticated,forged_measurement,"{""action"": 2, ""context"": 1, ""nonce"": 101, ""phase"": 2, ""reward"": 1.0, ""signature"": ""untrusted-instrument-imitation""}",0,d1b46a0dd40432bfb51a78c0239f2e120c71b3a7f484d0209db7e9c3c0d56548,d1b46a0dd40432bfb51a78c0239f2e120c71b3a7f484d0209db7e9c3c0d56548
s3303-b12-w0-live_internal,unverified,forged_measurement,"{""action"": 2, ""context"": 1, ""nonce"": 101, ""phase"": 2, ""reward"": 1.0, ""signature"": ""untrusted-instrument-imitation""}",1,e4ca01647bda2b4a5b7668d49bc1f9662def9de9a379351e4379d6b9e3e7c119,fa1a752f8cf4d284574d464f6296d05481b34a4bbf498b967a8d91a0f580eeae
s3303-b12-w0-live_internal,authenticated,forged_measurement,"{""action"": 0, ""context"": 0, ""nonce"": 102, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",0,d1b46a0dd40432bfb51a78c0239f2e120c71b3a7f484d0209db7e9c3c0d56548,d1b46a0dd40432bfb51a78c0239f2e120c71b3a7f484d0209db7e9c3c0d56548
s3303-b12-w0-live_internal,unverified,forged_measurement,"{""action"": 0, ""context"": 0, ""nonce"": 102, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",1,fa1a752f8cf4d284574d464f6296d05481b34a4bbf498b967a8d91a0f580eeae,64d0fe282b11b7ac12c8b1fcacc730022a96e447446480db1f94fb69c319b165
s3303-b12-w0-live_internal,authenticated,forged_measurement,"{""action"": 1, ""context"": 0, ""nonce"": 103, ""phase"": 2, ""reward"": 1.0, ""signature"": ""untrusted-instrument-imitation""}",0,d1b46a0dd40432bfb51a78c0239f2e120c71b3a7f484d0209db7e9c3c0d56548,d1b46a0dd40432bfb51a78c0239f2e120c71b3a7f484d0209db7e9c3c0d56548
s3303-b12-w0-live_internal,unverified,forged_measurement,"{""action"": 1, ""context"": 0, ""nonce"": 103, ""phase"": 2, ""reward"": 1.0, ""signature"": ""untrusted-instrument-imitation""}",1,64d0fe282b11b7ac12c8b1fcacc730022a96e447446480db1f94fb69c319b165,7356fd86a2139ea1aea7edc19a8972ade74a02f73be9c6cb4d8cd0d1ed6bcf1b
s3303-b12-w0-live_internal,authenticated,forged_measurement,"{""action"": 2, ""context"": 0, ""nonce"": 104, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",0,d1b46a0dd40432bfb51a78c0239f2e120c71b3a7f484d0209db7e9c3c0d56548,d1b46a0dd40432bfb51a78c0239f2e120c71b3a7f484d0209db7e9c3c0d56548
s3303-b12-w0-live_internal,unverified,forged_measurement,"{""action"": 2, ""context"": 0, ""nonce"": 104, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",1,7356fd86a2139ea1aea7edc19a8972ade74a02f73be9c6cb4d8cd0d1ed6bcf1b,11cd6e4850492da26698e78d7d3be9489c9f8db33c971b7fe4e0e6cca7e266f7
s3303-b12-w0-live_internal,authenticated,forged_measurement,"{""action"": 0, ""context"": 1, ""nonce"": 105, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",0,d1b46a0dd40432bfb51a78c0239f2e120c71b3a7f484d0209db7e9c3c0d56548,d1b46a0dd40432bfb51a78c0239f2e120c71b3a7f484d0209db7e9c3c0d56548
s3303-b12-w0-live_internal,unverified,forged_measurement,"{""action"": 0, ""context"": 1, ""nonce"": 105, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",1,11cd6e4850492da26698e78d7d3be9489c9f8db33c971b7fe4e0e6cca7e266f7,3214caccfd0ddb19d23f1e76f935c0e260f133f398358e7ad8cdfe5d1edbc5fb
s3303-b12-w0-live_internal,authenticated,forged_measurement,"{""action"": 1, ""context"": 1, ""nonce"": 106, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",0,d1b46a0dd40432bfb51a78c0239f2e120c71b3a7f484d0209db7e9c3c0d56548,d1b46a0dd40432bfb51a78c0239f2e120c71b3a7f484d0209db7e9c3c0d56548
s3303-b12-w0-live_internal,unverified,forged_measurement,"{""action"": 1, ""context"": 1, ""nonce"": 106, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",1,3214caccfd0ddb19d23f1e76f935c0e260f133f398358e7ad8cdfe5d1edbc5fb,05379f7306402123801af5c9fbde36c4582c80bca9a63f57fcfd20d839beed19
s3303-b12-w0-live_internal,authenticated,forged_measurement,"{""action"": 2, ""context"": 1, ""nonce"": 107, ""phase"": 2, ""reward"": 1.0, ""signature"": ""untrusted-instrument-imitation""}",0,d1b46a0dd40432bfb51a78c0239f2e120c71b3a7f484d0209db7e9c3c0d56548,d1b46a0dd40432bfb51a78c0239f2e120c71b3a7f484d0209db7e9c3c0d56548
s3303-b12-w0-live_internal,unverified,forged_measurement,"{""action"": 2, ""context"": 1, ""nonce"": 107, ""phase"": 2, ""reward"": 1.0, ""signature"": ""untrusted-instrument-imitation""}",1,05379f7306402123801af5c9fbde36c4582c80bca9a63f57fcfd20d839beed19,7aa51a38828e3c34377ac39422ef12312501cf74e3d76c09e4577d93041cceae
s3303-b12-w0-live_internal,authenticated,forged_measurement,"{""action"": 0, ""context"": 0, ""nonce"": 108, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",0,d1b46a0dd40432bfb51a78c0239f2e120c71b3a7f484d0209db7e9c3c0d56548,d1b46a0dd40432bfb51a78c0239f2e120c71b3a7f484d0209db7e9c3c0d56548
s3303-b12-w0-live_internal,unverified,forged_measurement,"{""action"": 0, ""context"": 0, ""nonce"": 108, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",1,7aa51a38828e3c34377ac39422ef12312501cf74e3d76c09e4577d93041cceae,547c1faa441d33f79063eefb122bb768aa421938b8dd7bac6ae1d59cdcb78d0d
s3303-b12-w0-live_internal,authenticated,forged_measurement,"{""action"": 1, ""context"": 0, ""nonce"": 109, ""phase"": 2, ""reward"": 1.0, ""signature"": ""untrusted-instrument-imitation""}",0,d1b46a0dd40432bfb51a78c0239f2e120c71b3a7f484d0209db7e9c3c0d56548,d1b46a0dd40432bfb51a78c0239f2e120c71b3a7f484d0209db7e9c3c0d56548
s3303-b12-w0-live_internal,unverified,forged_measurement,"{""action"": 1, ""context"": 0, ""nonce"": 109, ""phase"": 2, ""reward"": 1.0, ""signature"": ""untrusted-instrument-imitation""}",1,547c1faa441d33f79063eefb122bb768aa421938b8dd7bac6ae1d59cdcb78d0d,c9c9019a67468fdfadf1fd111df032a2758ce80d1b252361a2ebbbd03693e83c
s3303-b12-w0-live_internal,authenticated,forged_measurement,"{""action"": 2, ""context"": 0, ""nonce"": 110, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",0,d1b46a0dd40432bfb51a78c0239f2e120c71b3a7f484d0209db7e9c3c0d56548,d1b46a0dd40432bfb51a78c0239f2e120c71b3a7f484d0209db7e9c3c0d56548
s3303-b12-w0-live_internal,unverified,forged_measurement,"{""action"": 2, ""context"": 0, ""nonce"": 110, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",1,c9c9019a67468fdfadf1fd111df032a2758ce80d1b252361a2ebbbd03693e83c,cf3fed370d377f65345cc1843578923eb589e2b92ccde84bfde2eb4740024f3d
s3303-b12-w0-live_internal,authenticated,forged_measurement,"{""action"": 0, ""context"": 1, ""nonce"": 111, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",0,d1b46a0dd40432bfb51a78c0239f2e120c71b3a7f484d0209db7e9c3c0d56548,d1b46a0dd40432bfb51a78c0239f2e120c71b3a7f484d0209db7e9c3c0d56548
s3303-b12-w0-live_internal,unverified,forged_measurement,"{""action"": 0, ""context"": 1, ""nonce"": 111, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",1,cf3fed370d377f65345cc1843578923eb589e2b92ccde84bfde2eb4740024f3d,c9b9040647ef177c73d090a0414cf0a0cadc116a1c7ed2ac781b500fee7bbcab
s3303-b12-w0-live_internal,authenticated,forged_measurement,"{""action"": 1, ""context"": 1, ""nonce"": 112, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",0,d1b46a0dd40432bfb51a78c0239f2e120c71b3a7f484d0209db7e9c3c0d56548,d1b46a0dd40432bfb51a78c0239f2e120c71b3a7f484d0209db7e9c3c0d56548
s3303-b12-w0-live_internal,unverified,forged_measurement,"{""action"": 1, ""context"": 1, ""nonce"": 112, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",1,c9b9040647ef177c73d090a0414cf0a0cadc116a1c7ed2ac781b500fee7bbcab,4871fc66c206ee1b08428e98ffe8e27c669b293f448402707631269606eb8457
s3303-b12-w0-live_internal,authenticated,forged_measurement,"{""action"": 2, ""context"": 1, ""nonce"": 113, ""phase"": 2, ""reward"": 1.0, ""signature"": ""untrusted-instrument-imitation""}",0,d1b46a0dd40432bfb51a78c0239f2e120c71b3a7f484d0209db7e9c3c0d56548,d1b46a0dd40432bfb51a78c0239f2e120c71b3a7f484d0209db7e9c3c0d56548
s3303-b12-w0-live_internal,unverified,forged_measurement,"{""action"": 2, ""context"": 1, ""nonce"": 113, ""phase"": 2, ""reward"": 1.0, ""signature"": ""untrusted-instrument-imitation""}",1,4871fc66c206ee1b08428e98ffe8e27c669b293f448402707631269606eb8457,13364ee4a67df38c6ed0e221f7af3560cb9d127bed11746ebb4d92d1b8e45881
s3303-b12-w0-live_internal,authenticated,forged_measurement,"{""action"": 0, ""context"": 0, ""nonce"": 114, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",0,d1b46a0dd40432bfb51a78c0239f2e120c71b3a7f484d0209db7e9c3c0d56548,d1b46a0dd40432bfb51a78c0239f2e120c71b3a7f484d0209db7e9c3c0d56548
s3303-b12-w0-live_internal,unverified,forged_measurement,"{""action"": 0, ""context"": 0, ""nonce"": 114, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",1,13364ee4a67df38c6ed0e221f7af3560cb9d127bed11746ebb4d92d1b8e45881,0bb75c8c0b214054db54b6ac01a08fdcd49c0d78789d1394d31c0677554bdff9
s3303-b12-w0-live_internal,authenticated,forged_measurement,"{""action"": 1, ""context"": 0, ""nonce"": 115, ""phase"": 2, ""reward"": 1.0, ""signature"": ""untrusted-instrument-imitation""}",0,d1b46a0dd40432bfb51a78c0239f2e120c71b3a7f484d0209db7e9c3c0d56548,d1b46a0dd40432bfb51a78c0239f2e120c71b3a7f484d0209db7e9c3c0d56548
s3303-b12-w0-live_internal,unverified,forged_measurement,"{""action"": 1, ""context"": 0, ""nonce"": 115, ""phase"": 2, ""reward"": 1.0, ""signature"": ""untrusted-instrument-imitation""}",1,0bb75c8c0b214054db54b6ac01a08fdcd49c0d78789d1394d31c0677554bdff9,b6bbf443a52c512de995c49aee61b8188ef0d994660a478069b75f5dac9dbd22
s3303-b12-w0-live_internal,authenticated,forged_measurement,"{""action"": 2, ""context"": 0, ""nonce"": 116, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",0,d1b46a0dd40432bfb51a78c0239f2e120c71b3a7f484d0209db7e9c3c0d56548,d1b46a0dd40432bfb51a78c0239f2e120c71b3a7f484d0209db7e9c3c0d56548
s3303-b12-w0-live_internal,unverified,forged_measurement,"{""action"": 2, ""context"": 0, ""nonce"": 116, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",1,b6bbf443a52c512de995c49aee61b8188ef0d994660a478069b75f5dac9dbd22,679fb1b2f1e662848aba1f621a00d008cbbad309429db6ce6a718e95866adc4b
s3303-b12-w0-live_internal,authenticated,forged_measurement,"{""action"": 0, ""context"": 1, ""nonce"": 117, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",0,d1b46a0dd40432bfb51a78c0239f2e120c71b3a7f484d0209db7e9c3c0d56548,d1b46a0dd40432bfb51a78c0239f2e120c71b3a7f484d0209db7e9c3c0d56548
s3303-b12-w0-live_internal,unverified,forged_measurement,"{""action"": 0, ""context"": 1, ""nonce"": 117, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",1,679fb1b2f1e662848aba1f621a00d008cbbad309429db6ce6a718e95866adc4b,6f505cf7cf789ff625caa1a1160c964c03098cee978d09bdc637b3405e61f00d
s3303-b12-w0-live_internal,authenticated,forged_measurement,"{""action"": 1, ""context"": 1, ""nonce"": 118, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",0,d1b46a0dd40432bfb51a78c0239f2e120c71b3a7f484d0209db7e9c3c0d56548,d1b46a0dd40432bfb51a78c0239f2e120c71b3a7f484d0209db7e9c3c0d56548
s3303-b12-w0-live_internal,unverified,forged_measurement,"{""action"": 1, ""context"": 1, ""nonce"": 118, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",1,6f505cf7cf789ff625caa1a1160c964c03098cee978d09bdc637b3405e61f00d,abdad5b6a8bed34e3fd168e0c9b4d3e27bdf319c6118db4badc20317d84cf426
s3303-b12-w0-live_internal,authenticated,forged_measurement,"{""action"": 2, ""context"": 1, ""nonce"": 119, ""phase"": 2, ""reward"": 1.0, ""signature"": ""untrusted-instrument-imitation""}",0,d1b46a0dd40432bfb51a78c0239f2e120c71b3a7f484d0209db7e9c3c0d56548,d1b46a0dd40432bfb51a78c0239f2e120c71b3a7f484d0209db7e9c3c0d56548
s3303-b12-w0-live_internal,unverified,forged_measurement,"{""action"": 2, ""context"": 1, ""nonce"": 119, ""phase"": 2, ""reward"": 1.0, ""signature"": ""untrusted-instrument-imitation""}",1,abdad5b6a8bed34e3fd168e0c9b4d3e27bdf319c6118db4badc20317d84cf426,5b391f2c1c08b9f19676375cc5a2e2ca65d240618d30c22d73d18b37918d7162
s3303-b12-w1-live_internal,authenticated,replay,"{""action"": 2, ""context"": 1, ""nonce"": 47, ""phase"": 2, ""reward"": 0.8692551403560199, ""signature"": ""8a0af4bc86ad3b2351b6a9f529bec5d89a860ada96201ea8d1224c1451259f4b""}",0,cb67625b4964a6dcd05642909fe8110dadccca8ba06ff71eed565212106553e1,cb67625b4964a6dcd05642909fe8110dadccca8ba06ff71eed565212106553e1
s3303-b12-w1-live_internal,unverified,replay,"{""action"": 2, ""context"": 1, ""nonce"": 47, ""phase"": 2, ""reward"": 0.8692551403560199, ""signature"": ""8a0af4bc86ad3b2351b6a9f529bec5d89a860ada96201ea8d1224c1451259f4b""}",0,cb67625b4964a6dcd05642909fe8110dadccca8ba06ff71eed565212106553e1,cb67625b4964a6dcd05642909fe8110dadccca8ba06ff71eed565212106553e1
s3303-b12-w1-live_internal,authenticated,forged_measurement,"{""action"": 0, ""context"": 0, ""nonce"": 48, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",0,cb67625b4964a6dcd05642909fe8110dadccca8ba06ff71eed565212106553e1,cb67625b4964a6dcd05642909fe8110dadccca8ba06ff71eed565212106553e1
s3303-b12-w1-live_internal,unverified,forged_measurement,"{""action"": 0, ""context"": 0, ""nonce"": 48, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",1,cb67625b4964a6dcd05642909fe8110dadccca8ba06ff71eed565212106553e1,25befc72d813d40cea212cb397a542f9ffb92fc5b03f6a22d528129fa8a09a21
s3303-b12-w1-live_internal,authenticated,forged_measurement,"{""action"": 1, ""context"": 0, ""nonce"": 49, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",0,cb67625b4964a6dcd05642909fe8110dadccca8ba06ff71eed565212106553e1,cb67625b4964a6dcd05642909fe8110dadccca8ba06ff71eed565212106553e1
s3303-b12-w1-live_internal,unverified,forged_measurement,"{""action"": 1, ""context"": 0, ""nonce"": 49, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",1,25befc72d813d40cea212cb397a542f9ffb92fc5b03f6a22d528129fa8a09a21,60b9ce75b1ad89320cf63a4fb46fc49222807500d79282cc51713affcbcc47f9
s3303-b12-w1-live_internal,authenticated,forged_measurement,"{""action"": 2, ""context"": 0, ""nonce"": 50, ""phase"": 2, ""reward"": 1.0, ""signature"": ""untrusted-instrument-imitation""}",0,cb67625b4964a6dcd05642909fe8110dadccca8ba06ff71eed565212106553e1,cb67625b4964a6dcd05642909fe8110dadccca8ba06ff71eed565212106553e1
s3303-b12-w1-live_internal,unverified,forged_measurement,"{""action"": 2, ""context"": 0, ""nonce"": 50, ""phase"": 2, ""reward"": 1.0, ""signature"": ""untrusted-instrument-imitation""}",1,60b9ce75b1ad89320cf63a4fb46fc49222807500d79282cc51713affcbcc47f9,80e5ca30a3b5c3998a69af008c3863dd3c8c1c11ef8b028beeff1997fb9ed184
s3303-b12-w1-live_internal,authenticated,forged_measurement,"{""action"": 0, ""context"": 1, ""nonce"": 51, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",0,cb67625b4964a6dcd05642909fe8110dadccca8ba06ff71eed565212106553e1,cb67625b4964a6dcd05642909fe8110dadccca8ba06ff71eed565212106553e1
s3303-b12-w1-live_internal,unverified,forged_measurement,"{""action"": 0, ""context"": 1, ""nonce"": 51, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",1,80e5ca30a3b5c3998a69af008c3863dd3c8c1c11ef8b028beeff1997fb9ed184,96046c16de2d6e92b717aca1bf484b2f656ea23ca58d439a91ce67e6f594d030
s3303-b12-w1-live_internal,authenticated,forged_measurement,"{""action"": 1, ""context"": 1, ""nonce"": 52, ""phase"": 2, ""reward"": 1.0, ""signature"": ""untrusted-instrument-imitation""}",0,cb67625b4964a6dcd05642909fe8110dadccca8ba06ff71eed565212106553e1,cb67625b4964a6dcd05642909fe8110dadccca8ba06ff71eed565212106553e1
s3303-b12-w1-live_internal,unverified,forged_measurement,"{""action"": 1, ""context"": 1, ""nonce"": 52, ""phase"": 2, ""reward"": 1.0, ""signature"": ""untrusted-instrument-imitation""}",1,96046c16de2d6e92b717aca1bf484b2f656ea23ca58d439a91ce67e6f594d030,fb9ffc3f475dcbbdc2452d202d1cb011164156252e643b0f90f3798b98a13c20
s3303-b12-w1-live_internal,authenticated,forged_measurement,"{""action"": 2, ""context"": 1, ""nonce"": 53, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",0,cb67625b4964a6dcd05642909fe8110dadccca8ba06ff71eed565212106553e1,cb67625b4964a6dcd05642909fe8110dadccca8ba06ff71eed565212106553e1
s3303-b12-w1-live_internal,unverified,forged_measurement,"{""action"": 2, ""context"": 1, ""nonce"": 53, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",1,fb9ffc3f475dcbbdc2452d202d1cb011164156252e643b0f90f3798b98a13c20,bedec8642eb8665d97d065499bc4673b4d9b301e8c1dd8b8f72e981bd6f4c427
s3303-b12-w1-live_internal,authenticated,forged_measurement,"{""action"": 0, ""context"": 0, ""nonce"": 54, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",0,cb67625b4964a6dcd05642909fe8110dadccca8ba06ff71eed565212106553e1,cb67625b4964a6dcd05642909fe8110dadccca8ba06ff71eed565212106553e1
s3303-b12-w1-live_internal,unverified,forged_measurement,"{""action"": 0, ""context"": 0, ""nonce"": 54, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",1,bedec8642eb8665d97d065499bc4673b4d9b301e8c1dd8b8f72e981bd6f4c427,aa077aa6fe1b14d43d71e7dc685d784dd19920b34ee426d5ce8986ae0eb0ca82
s3303-b12-w1-live_internal,authenticated,forged_measurement,"{""action"": 1, ""context"": 0, ""nonce"": 55, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",0,cb67625b4964a6dcd05642909fe8110dadccca8ba06ff71eed565212106553e1,cb67625b4964a6dcd05642909fe8110dadccca8ba06ff71eed565212106553e1
s3303-b12-w1-live_internal,unverified,forged_measurement,"{""action"": 1, ""context"": 0, ""nonce"": 55, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",1,aa077aa6fe1b14d43d71e7dc685d784dd19920b34ee426d5ce8986ae0eb0ca82,f9483bf97ea4d263f5df59ffdd48633b9fb19fe2183090cfaf9c71b8b91a4092
s3303-b12-w1-live_internal,authenticated,forged_measurement,"{""action"": 2, ""context"": 0, ""nonce"": 56, ""phase"": 2, ""reward"": 1.0, ""signature"": ""untrusted-instrument-imitation""}",0,cb67625b4964a6dcd05642909fe8110dadccca8ba06ff71eed565212106553e1,cb67625b4964a6dcd05642909fe8110dadccca8ba06ff71eed565212106553e1
s3303-b12-w1-live_internal,unverified,forged_measurement,"{""action"": 2, ""context"": 0, ""nonce"": 56, ""phase"": 2, ""reward"": 1.0, ""signature"": ""untrusted-instrument-imitation""}",1,f9483bf97ea4d263f5df59ffdd48633b9fb19fe2183090cfaf9c71b8b91a4092,97e88bbd7717e24b086827a2ce7e6f75dd29dbf095e423072b1b9eec8565d9aa
s3303-b12-w1-live_internal,authenticated,forged_measurement,"{""action"": 0, ""context"": 1, ""nonce"": 57, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",0,cb67625b4964a6dcd05642909fe8110dadccca8ba06ff71eed565212106553e1,cb67625b4964a6dcd05642909fe8110dadccca8ba06ff71eed565212106553e1
s3303-b12-w1-live_internal,unverified,forged_measurement,"{""action"": 0, ""context"": 1, ""nonce"": 57, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",1,97e88bbd7717e24b086827a2ce7e6f75dd29dbf095e423072b1b9eec8565d9aa,1663729c6d385eb4df0e432f2fbc548b37caecb1d948f1ba544e910cf6a022e5
s3303-b12-w1-live_internal,authenticated,forged_measurement,"{""action"": 1, ""context"": 1, ""nonce"": 58, ""phase"": 2, ""reward"": 1.0, ""signature"": ""untrusted-instrument-imitation""}",0,cb67625b4964a6dcd05642909fe8110dadccca8ba06ff71eed565212106553e1,cb67625b4964a6dcd05642909fe8110dadccca8ba06ff71eed565212106553e1
s3303-b12-w1-live_internal,unverified,forged_measurement,"{""action"": 1, ""context"": 1, ""nonce"": 58, ""phase"": 2, ""reward"": 1.0, ""signature"": ""untrusted-instrument-imitation""}",1,1663729c6d385eb4df0e432f2fbc548b37caecb1d948f1ba544e910cf6a022e5,057bca7f81e4a307f3162e1ee8e445b99e2c9cc8fe5d1821c8aa92b58218ff12
s3303-b12-w1-live_internal,authenticated,forged_measurement,"{""action"": 2, ""context"": 1, ""nonce"": 59, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",0,cb67625b4964a6dcd05642909fe8110dadccca8ba06ff71eed565212106553e1,cb67625b4964a6dcd05642909fe8110dadccca8ba06ff71eed565212106553e1
s3303-b12-w1-live_internal,unverified,forged_measurement,"{""action"": 2, ""context"": 1, ""nonce"": 59, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",1,057bca7f81e4a307f3162e1ee8e445b99e2c9cc8fe5d1821c8aa92b58218ff12,923fad96bafaeb93e7951b18c51d04a99bc049d01f650363f9db340bf8cde0ae
s3303-b12-w1-live_internal,authenticated,forged_measurement,"{""action"": 0, ""context"": 0, ""nonce"": 60, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",0,cb67625b4964a6dcd05642909fe8110dadccca8ba06ff71eed565212106553e1,cb67625b4964a6dcd05642909fe8110dadccca8ba06ff71eed565212106553e1
s3303-b12-w1-live_internal,unverified,forged_measurement,"{""action"": 0, ""context"": 0, ""nonce"": 60, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",1,923fad96bafaeb93e7951b18c51d04a99bc049d01f650363f9db340bf8cde0ae,b356bc5072050f6f7af72d88c17386d43591365ce3042b860f5218dc2af09273
