event,condition,policy,phase,visit,context,world,wiring,action,reward,donor_event,internal_reward,task_reward,envelope,before,after,accepted
s1101-b12-w1-live_internal-p1-c0-t1,s1101-b12-w1-live_internal,live_internal,1,1,0,143,1,1,0.15108104384054122,,0.15108104384054122,9.550290822502028e-06,"{""action"": 1, ""context"": 0, ""nonce"": 2, ""phase"": 1, ""reward"": 0.15108104384054122, ""signature"": ""c6667f4ae3f9a4ea01d07937a0573c1924a223c973c973f240af35b1b02bec1e""}",cc5fc332c35e6593c68c44a2695c797880c2ad09dcba3f229bc610c1ff4b10ca,3c33fe26bb48517137d56095efbb905a30a1c47811bb0779080a046431871e92,1
s1101-b12-w1-live_internal-p1-c1-t1,s1101-b12-w1-live_internal,live_internal,1,1,1,95,1,1,0.9764702941448691,,0.9764702941448691,0.9999999991250403,"{""action"": 1, ""context"": 1, ""nonce"": 3, ""phase"": 1, ""reward"": 0.9764702941448691, ""signature"": ""18d29734920ddbd7ae1c62995869f770b5dfe39eb12469beb50cdac2da34a61b""}",15b651e677ce8cbc02dda5fca589ad6caf12fb4a5aafad4d0681ab023afa081f,3943de55fb9c9eca7c70c5cc7d9572efd223f63727d9f033f578c7439d7517f0,1
s1101-b12-w1-live_internal-p1-c0-t2,s1101-b12-w1-live_internal,live_internal,1,2,0,129,1,2,0.9967271753017494,,0.9967271753017494,0.9999999997742102,"{""action"": 2, ""context"": 0, ""nonce"": 4, ""phase"": 1, ""reward"": 0.9967271753017494, ""signature"": ""b37891e729fed7d61952ad36791a41a8cdb38a4c420d4d534ee410da9efb130a""}",c9a69553ef6989951686b7e9df5b9ec47a032281a25a14d6546f0f9623f4c94b,ba0f03101dbc2109fe0e08539f7a80772c655fbb392d1b9359f06b5adb2cd223,1
s1101-b12-w1-live_internal-p1-c1-t2,s1101-b12-w1-live_internal,live_internal,1,2,1,112,1,2,0.3096753862371353,,0.3096753862371353,0.9999999999981495,"{""action"": 2, ""context"": 1, ""nonce"": 5, ""phase"": 1, ""reward"": 0.3096753862371353, ""signature"": ""bdb16aced15c7e49eac081e24026bd28b05e66a01dd7cf8b85a10523bed0b852""}",e754c799fd8360d18dbf0b1d55901c1be26fc2a87434d9ce34343d190f3ed6b7,083a01351b76935b650dd498c77a2453adaf15b89253b68b1dc4fb5aeec585c0,1
s1101-b12-w1-live_internal-p1-c0-t3,s1101-b12-w1-live_internal,live_internal,1,3,0,28,1,0,0.6925191295847051,,0.6925191295847051,0.9999999999817929,"{""action"": 0, ""context"": 0, ""nonce"": 6, ""phase"": 1, ""reward"": 0.6925191295847051, ""signature"": ""8e0db6cd7d9f3b145fd1d1272b7440f866583b403374208cea7b900903075e48""}",115b3abe4b8f073dbbc3c2f0762337eecc3fbbde3874ec050e6c5d34f8888a5a,b1b0800b225fea1a65503e841c2758ca5ea72596a5e5e9c9b9d9c2b7c46275f0,1
s1101-b12-w1-live_internal-p1-c1-t3,s1101-b12-w1-live_internal,live_internal,1,3,1,98,1,0,0.9202590096127727,,0.9202590096127727,0.9999999999962406,"{""action"": 0, ""context"": 1, ""nonce"": 7, ""phase"": 1, ""reward"": 0.9202590096127727, ""signature"": ""0ef88a642e485d623446181aa74e843b96c30fb07b96c6d14c5bb1219251368e""}",e4fb13598ce566d927a8ea2103ffd4b02db6474c39c3deeb25954b2761f897bb,95a43e29f491995ef2d355f4602826b5b88cfff994fa06d8be33a68bd503ee1a,1
s1101-b12-w1-live_internal-p1-c0-t4,s1101-b12-w1-live_internal,live_internal,1,4,0,151,1,2,0.7234715278136492,,0.7234715278136492,0.9999999999990394,"{""action"": 2, ""context"": 0, ""nonce"": 8, ""phase"": 1, ""reward"": 0.7234715278136492, ""signature"": ""88b10a7283f62ecbef9e77f5a2395b8a3cad9a827b89202247ed1409013df714""}",7e5d0ec7b5154f9cb5cab6517f1ae10a69443d9c7f32072bf8246ee7da26d689,4cda46ac143118fb7e464a22080c43c7ef0a14ff14ede0582ab52d362590744a,1
s1101-b12-w1-live_internal-p1-c1-t4,s1101-b12-w1-live_internal,live_internal,1,4,1,107,1,1,0.8813194246769214,,0.8813194246769214,0.9999999999506777,"{""action"": 1, ""context"": 1, ""nonce"": 9, ""phase"": 1, ""reward"": 0.8813194246769214, ""signature"": ""54618452ab4ff5d36da05255a8710125f8542b26ce10b40fff21aaef8925538f""}",1b594797c23533b0dd6c70a7cea154767d6ced52ea6907505e56191b8aee677d,4ca17cd733a6c089a2f9b13a633c4a39fc77d642d3168b62d5786cfa73436d6b,1
s1101-b12-w1-live_internal-p1-c0-t5,s1101-b12-w1-live_internal,live_internal,1,5,0,49,1,2,0.961040166701917,,0.961040166701917,0.9999999999992404,"{""action"": 2, ""context"": 0, ""nonce"": 10, ""phase"": 1, ""reward"": 0.961040166701917, ""signature"": ""32c1d1c42715131420a7a166b69aff4d1a64a9442fb6e8edeb3b97c965736c6b""}",9488ced6a5e1277024314de8e45431486997a03c6e1c82091fd9137a249b9b5e,325217d3f634840ab021b65fb8a0c6c7048de35a98f9676d38d2a3a2b3cf3651,1
s1101-b12-w1-live_internal-p1-c1-t5,s1101-b12-w1-live_internal,live_internal,1,5,1,196,1,1,0.8384813908276443,,0.8384813908276443,0.999999999827875,"{""action"": 1, ""context"": 1, ""nonce"": 11, ""phase"": 1, ""reward"": 0.8384813908276443, ""signature"": ""cd71e8be128c63300d700090241066666a8a1786cc652c160bcd38fad01c3439""}",d78a79a5d3f40d0339f69bb85f61eb2c5479d5674f4ac5d57819737233747f6c,b44bb5a3e402b18858a854229564aa6d7c31675fb92f3c7361462eccfc2478b9,1
s1101-b12-w1-live_internal-p1-c0-t6,s1101-b12-w1-live_internal,live_internal,1,6,0,131,1,2,0.9938170055664297,,0.9938170055664297,0.9999999999771979,"{""action"": 2, ""context"": 0, ""nonce"": 12, ""phase"": 1, ""reward"": 0.9938170055664297, ""signature"": ""8684b79917a952ef9977d0ab7f9f26ec07e7cc259700afd6d23d05ee13616dbd""}",55b6398fb4e94d8c4060b2d945ac0cb98b758f172d865be086bd897c3d886e19,ecbb17d619f14e31d538c490f4c88dd308b56e2af9652ffd2fe956f15630081a,1
s1101-b12-w1-live_internal-p1-c1-t6,s1101-b12-w1-live_internal,live_internal,1,6,1,87,1,1,0.9714580818780257,,0.9714580818780257,0.9999999999985565,"{""action"": 1, ""context"": 1, ""nonce"": 13, ""phase"": 1, ""reward"": 0.9714580818780257, ""signature"": ""cf6024ae2c9a28c8549257066311ef5c168bc5aa5d1f575fa4add0a2211a37bd""}",72eae87b236ce9e4ba39e1f1f92fd781bd503e2b8b7d5e56c3ff9ac111088020,fd2de78385f7ee40b308cdfacccb5f00ef779d3d1d2522b16bff6816a5723fbf,1
s1101-b12-w1-live_internal-p1-c0-t7,s1101-b12-w1-live_internal,live_internal,1,7,0,36,1,1,0.2334539751145549,,0.2334539751145549,1.161322593123959e-05,"{""action"": 1, ""context"": 0, ""nonce"": 14, ""phase"": 1, ""reward"": 0.2334539751145549, ""signature"": ""657833aab78959f64649844ed7370f7ba88be93de8b1ba1abb9b84cee988274b""}",6b97f7c7d883555748296de57be5f40b4f50e8ab5e36b7943bfa03ae9cd524ff,93560ef3f8b5d777b3879d1b1aa59f14f6ac548af3087506a88ecefd29b1c30e,1
s1101-b12-w1-live_internal-p1-c1-t7,s1101-b12-w1-live_internal,live_internal,1,7,1,72,1,1,0.9908417588912223,,0.9908417588912223,0.9999999990501403,"{""action"": 1, ""context"": 1, ""nonce"": 15, ""phase"": 1, ""reward"": 0.9908417588912223, ""signature"": ""c7b85e9f5176cf9c8a154861b25341d0b1c784f27eaf8aaea800c8e03dc1ed4c""}",8776bd7cb2f0a912bcca1186707fd9f78497734753e3f68c043c675bb964f4f1,ebcbbc12eb2a24c978c01fcd9b94a6552670418ec3f6511242fe583504ba3be0,1
s1101-b12-w1-live_internal-p1-c0-t8,s1101-b12-w1-live_internal,live_internal,1,8,0,40,1,2,0.9845062586120467,,0.9845062586120467,0.9999999999662831,"{""action"": 2, ""context"": 0, ""nonce"": 16, ""phase"": 1, ""reward"": 0.9845062586120467, ""signature"": ""7f890d8dd20deffef01d02f0321b2bac43971b162b4aef6f1b78685feb89fb02""}",da69d1665cb54b6c2432259f606e0c7d50ec28e85279b91e647ad05ab05f162a,c4f8c2cf2c964eef5ca8a5178a277ee70f153859a56425fd2606e40d74a22661,1
s1101-b12-w1-live_internal-p1-c1-t8,s1101-b12-w1-live_internal,live_internal,1,8,1,109,1,1,0.9126629521643195,,0.9126629521643195,0.9999999994610512,"{""action"": 1, ""context"": 1, ""nonce"": 17, ""phase"": 1, ""reward"": 0.9126629521643195, ""signature"": ""561e7c7d7c8834092143602665546f5ffed8d92b91884b9a71fc8a0a6adcd05f""}",9f2b5698c406b79c75a7c5249a55bdf33efa0df1f2d35e55fb6fcfe91f70fbc2,0d38093cdd54ed0c314ceee6c439facaf7e59cf3efb3eedd9db1a32ff7312b65,1
s1101-b12-w1-live_internal-p1-c0-t9,s1101-b12-w1-live_internal,live_internal,1,9,0,47,1,2,0.9926856991078534,,0.9926856991078534,0.9999999999245891,"{""action"": 2, ""context"": 0, ""nonce"": 18, ""phase"": 1, ""reward"": 0.9926856991078534, ""signature"": ""d7de40f539a84dc1d5580ad6b54596751f74f166847db7047cdaf3d5b31ea68a""}",b6f06402deb63befc323ef210a97f8db556fa187b6c4d25f757da7f95c020c04,1170964781fcd21168f4d900c6a1096091876552795689c33bb9f6bd94e6b5c7,1
s1101-b12-w1-live_internal-p1-c1-t9,s1101-b12-w1-live_internal,live_internal,1,9,1,201,1,1,0.9252946133317403,,0.9252946133317403,0.9999999999908402,"{""action"": 1, ""context"": 1, ""nonce"": 19, ""phase"": 1, ""reward"": 0.9252946133317403, ""signature"": ""66be5b3e155110affb8afc435e58c2899ba6103a401441cdc1c8a1eda5a270bc""}",306a1470008a5842e4e76e301201e484c29e27392014c0753806c1cdfd261e4f,2991ee4a41356bf48d0729cfc297d354805b2273ee794168eedc754bdb8e956e,1
s1101-b12-w1-live_internal-p1-c0-t10,s1101-b12-w1-live_internal,live_internal,1,10,0,61,1,2,0.8985201661196243,,0.8985201661196243,0.9999999999874194,"{""action"": 2, ""context"": 0, ""nonce"": 20, ""phase"": 1, ""reward"": 0.8985201661196243, ""signature"": ""8f909faad7ed741d9869095e6974f7041b48a48b7ba5480f48d15bb0c03fdd8f""}",7f6bdcc943556d9fb81c980482f386529e299df68fec892426736e450dc876ee,0b0bf29bbd98e2d9816d4fe8c26312b91543661b4e41b50a361c659d1c769a27,1
s1101-b12-w1-live_internal-p1-c1-t10,s1101-b12-w1-live_internal,live_internal,1,10,1,197,1,1,0.8878149514414849,,0.8878149514414849,0.9999999998850279,"{""action"": 1, ""context"": 1, ""nonce"": 21, ""phase"": 1, ""reward"": 0.8878149514414849, ""signature"": ""38fd5595f3eddf98b74bf24177ecf4bef21a844f0700729376fecb0276cfa6a8""}",cc82230d73e27b802e24fa9b0dfdb1baafe033327f67307fd2dc5cc103b0058a,4365c2b6e88a3283a3abac7b584df0120bae8c679f844ec6208ae602fea5dcc3,1
s1101-b12-w1-live_internal-p1-c0-t11,s1101-b12-w1-live_internal,live_internal,1,11,0,18,1,2,0.8926241291629897,,0.8926241291629897,0.9999999999954433,"{""action"": 2, ""context"": 0, ""nonce"": 22, ""phase"": 1, ""reward"": 0.8926241291629897, ""signature"": ""664d3bcc1e69ba0d421b98b081aabed8f89baec3e1d415dc6d3fae6b3346d8b3""}",86b9a0cb4fca1006e43a6459e01cfd668c7dfee684e4e261b1394c586d0f1bef,7d1201d10a9ce24cc27d4e2d4286fc856a624a65e2daeaf90ca7e2ce15620c81,1
s1101-b12-w1-live_internal-p1-c1-t11,s1101-b12-w1-live_internal,live_internal,1,11,1,217,1,2,0.5377837777500617,,0.5377837777500617,0.9999999999948535,"{""action"": 2, ""context"": 1, ""nonce"": 23, ""phase"": 1, ""reward"": 0.5377837777500617, ""signature"": ""2509ad728b96fde37f45c38e7ee9eb8ee0a5411dbbe1914a19cd5e748937b1ca""}",fc81e668c0153cc782d8609f42caa7258a521791b2dd4b9775bcb7d547b66f85,0416e13944dd787cf12dd8c0e05fe43016b4de2f4d8ed2fa06546397ce118057,1
s1101-b12-w1-live_internal-p2-c0-t0,s1101-b12-w1-live_internal,live_internal,2,0,0,41,0,2,0.3762792741015444,,0.3762792741015444,0.999999999999355,"{""action"": 2, ""context"": 0, ""nonce"": 24, ""phase"": 2, ""reward"": 0.3762792741015444, ""signature"": ""476a7980d2c8ac235010a4d2bd4ffe6d0829e7c2b319d0919f533e5f703abb6b""}",ae18b453de74a02eb150c151e9d7424892909efa77c3da5ca02483aeb2bdff17,49336e5dbaa938f5de532bfe818b58fd087295afe68deb4a7c1ca6d2ebd07a6d,1
s1101-b12-w1-live_internal-p2-c1-t0,s1101-b12-w1-live_internal,live_internal,2,0,1,235,0,1,0.922417521621794,,0.922417521621794,0.999999999900486,"{""action"": 1, ""context"": 1, ""nonce"": 25, ""phase"": 2, ""reward"": 0.922417521621794, ""signature"": ""0bce3eb99e10c6b595c8d75605e65eb34c278d2f4b67d5c5d00aabf0a0ec58d0""}",27b98f7347f0ca8870dbc4e46b1a6554021ac84bb6e1d11c35b88030002887f2,19122b89b8e37420caf4d1f392cb4be5f8c595a1d35bce3b36eb36afafb52f7e,1
s1101-b12-w1-live_internal-p2-c0-t1,s1101-b12-w1-live_internal,live_internal,2,1,0,143,0,2,0.15108104384054122,,0.15108104384054122,9.550290822502028e-06,"{""action"": 2, ""context"": 0, ""nonce"": 26, ""phase"": 2, ""reward"": 0.15108104384054122, ""signature"": ""b5242eb7fdb19b26c9190193a01c5bdffef574d82d5c7237d92120fe21471a52""}",4b663d5f931a1afdc3424b4c14bb3a35cf64ac61fed652e81d68b45716b05d68,e3fb52b40c50251bce24201c23f3f45cba88d7af751cfe94186ccecdbe000879,1
s1101-b12-w1-live_internal-p2-c1-t1,s1101-b12-w1-live_internal,live_internal,2,1,1,95,0,1,0.2087415354809382,,0.2087415354809382,0.9999999999987484,"{""action"": 1, ""context"": 1, ""nonce"": 27, ""phase"": 2, ""reward"": 0.2087415354809382, ""signature"": ""0e12f1cc7e54f90f59828aa634d65ad82530ee20a7e0b398c858b9d850678c36""}",7e769910ed28666a2df845b2fb3baa90a2da5020aa5590ab7ec146f934926e5b,fcf6b02a7c29905fea3bc0f658a3d564e2fdc7e648d7b3973bd6130d9ea02498,1
s1101-b12-w1-live_internal-p2-c0-t2,s1101-b12-w1-live_internal,live_internal,2,2,0,129,0,2,0.4003514723440882,,0.4003514723440882,2.4114272476283283e-05,"{""action"": 2, ""context"": 0, ""nonce"": 28, ""phase"": 2, ""reward"": 0.4003514723440882, ""signature"": ""59f7bff74c70b2dc7226890c9afd0c9e646345f0856627e2d5b9ed40626ab4fe""}",70a5927cd41ab6c7723c360d9a4800523299365bc5d3d9ff4540e7d0ec571753,8fac1a59fadb51f28c7504bcea2115b43fca5b38e684134cb6bb2ffefc2a9577,1
s1101-b12-w1-live_internal-p2-c1-t2,s1101-b12-w1-live_internal,live_internal,2,2,1,112,0,1,0.3096753862371353,,0.3096753862371353,0.9999999999981495,"{""action"": 1, ""context"": 1, ""nonce"": 29, ""phase"": 2, ""reward"": 0.3096753862371353, ""signature"": ""43d44729a523e31fec146542b204d4c52a8b9877b5c803ae150b6884669d0d95""}",80730bdcf4294c3b188e94cadf8f6ffd7039617288c5484a2dfe1682a856428b,f7a5fd1189bb4e9e5ddd8c888259541545c2e1d3afbd80be6688babd0465a1cd,1
s1101-b12-w1-live_internal-p2-c0-t3,s1101-b12-w1-live_internal,live_internal,2,3,0,28,0,0,0.6925191295847051,,0.6925191295847051,0.9999999999817929,"{""action"": 0, ""context"": 0, ""nonce"": 30, ""phase"": 2, ""reward"": 0.6925191295847051, ""signature"": ""f95832a7e68aec6acc2e46726aaa69194480ee90e1777f5e96786053782dd8f1""}",9b5b3a6e7b48c1444110c0f493e4372a271924b53abb03a622efb862762a1299,0b81f423c66f0aac45fc57c4de8af73d7405c7dd9770996e31ea15874871854e,1
s1101-b12-w1-live_internal-p2-c1-t3,s1101-b12-w1-live_internal,live_internal,2,3,1,98,0,0,0.9202590096127727,,0.9202590096127727,0.9999999999962406,"{""action"": 0, ""context"": 1, ""nonce"": 31, ""phase"": 2, ""reward"": 0.9202590096127727, ""signature"": ""e828fd8653e11e44e25a6b9f81afd204166ee6b053ed8b770bc761300b74a71e""}",91fffd27b3a00d237ee7ec4b22192cc24e7d45c5195f3ae950625c42b70ff533,e8853d22f6a0cf40aaa9145454ac498e2da728072b1ef0f57907c2fbb217058c,1
s1101-b12-w1-live_internal-p2-c0-t4,s1101-b12-w1-live_internal,live_internal,2,4,0,151,0,2,0.8847269651236348,,0.8847269651236348,0.9999999999989431,"{""action"": 2, ""context"": 0, ""nonce"": 32, ""phase"": 2, ""reward"": 0.8847269651236348, ""signature"": ""9702a02ec971b216fa8106674b26a75e62ccfad8c41548a9b5684b723f4b3fc3""}",5f5afc6f42aa3a7c103f1294d92d6bc776ea4de4242e95dcd87099ab8ba0f39a,1c61d7e92421471e9abf531499030c266b7dc3591fe4fa5771450c0d95680ac0,1
s1101-b12-w1-live_internal-p2-c1-t4,s1101-b12-w1-live_internal,live_internal,2,4,1,107,0,0,0.2473592358482961,,0.2473592358482961,0.9999999999993312,"{""action"": 0, ""context"": 1, ""nonce"": 33, ""phase"": 2, ""reward"": 0.2473592358482961, ""signature"": ""9442823374c41f72463558ab858f45980731705c012531ebffe2c0e4e2b1b496""}",b3c04bbdf1bb663901792032628a88fcbbe21bb86cc6a6887b6bacc207c1dc8b,380fbcdcdd23a364381ab785ffcd06c42fbaffb075f8e4916d7e739bbc047918,1
s1101-b12-w1-live_internal-p2-c0-t5,s1101-b12-w1-live_internal,live_internal,2,5,0,49,0,2,0.5356381579559111,,0.5356381579559111,0.9999999999874194,"{""action"": 2, ""context"": 0, ""nonce"": 34, ""phase"": 2, ""reward"": 0.5356381579559111, ""signature"": ""5a88316201c53fd6ebdb9a6f7d7504976a95b4adfe31171715a4091195753364""}",d0228532714ceff467471bc9b430bc26e6f3b8574c200c5981f0ef1f76c89a38,384c0ecb23320ef8e6c6d5b40eb1126ad8f59afde775463587086d26edd3fe76,1
s1101-b12-w1-live_internal-p2-c1-t5,s1101-b12-w1-live_internal,live_internal,2,5,1,196,0,1,0.7521185721544268,,0.7521185721544268,0.999999999616149,"{""action"": 1, ""context"": 1, ""nonce"": 35, ""phase"": 2, ""reward"": 0.7521185721544268, ""signature"": ""71c6a9eca208bf1aaefef3357cb12f5ec6118e14261b9272e2f83ce5d22cb0e7""}",bdd63fcdb9053d5596018521d63b96d088d865ca7b5141f020e592c065028b87,0871d95c8447d480c77cd1110d0f4870a3a444713494c66706a660755c120bbe,1
s1101-b12-w1-live_internal-p2-c0-t6,s1101-b12-w1-live_internal,live_internal,2,6,0,131,0,2,0.1597093559047602,,0.1597093559047602,4.666446380097167e-05,"{""action"": 2, ""context"": 0, ""nonce"": 36, ""phase"": 2, ""reward"": 0.1597093559047602, ""signature"": ""2016a40b1f37cb929862985a709963ca8c7363409a7cac9040f894802f7cf755""}",0cef1aba32112a1e62fef087cb97682a707dd719429c0a7552a7437afb1c4298,4c72d238a831173ed05edbb3d5c8c4f6ec16e16506a3a3bfc261d52440fc39fa,1
s1101-b12-w1-live_internal-p2-c1-t6,s1101-b12-w1-live_internal,live_internal,2,6,1,87,0,1,0.43282086081068327,,0.43282086081068327,0.999999999983684,"{""action"": 1, ""context"": 1, ""nonce"": 37, ""phase"": 2, ""reward"": 0.43282086081068327, ""signature"": ""2e9fd9064381ae464348397b8bd6944a1f9c1497d56fc4b3f61257ddaf24869a""}",a1a27ddb9c8b75b0fb4d2e80c9c1f6e7c04705d9d8a137b0d856148a20e74900,e50aa360f8f827b9ac8b86a464116bea7eeb600463a8842288558c522bc89f34,1
s1101-b12-w1-live_internal-p2-c0-t7,s1101-b12-w1-live_internal,live_internal,2,7,0,36,0,1,0.9918110587294926,,0.9918110587294926,0.9999999938123507,"{""action"": 1, ""context"": 0, ""nonce"": 38, ""phase"": 2, ""reward"": 0.9918110587294926, ""signature"": ""b4b47c00795937c7266794e619cb022f122a479c428685d217e8986a173eaea1""}",be55e4e3637252f7697b5879325d49f3994995fb44c02dcbc57f11203b430b35,40464a941a4a10bebec12bd2313d758b07a0eea70c728ba9bc848ee5ef3a3d74,1
s1101-b12-w1-live_internal-p2-c1-t7,s1101-b12-w1-live_internal,live_internal,2,7,1,72,0,1,0.48428183364954425,,0.48428183364954425,4.928641084267493e-05,"{""action"": 1, ""context"": 1, ""nonce"": 39, ""phase"": 2, ""reward"": 0.48428183364954425, ""signature"": ""4a77f214f871998c1aad546f815dd0d300ca4f6ee75b11347c57d72a6c2c1ebb""}",c47067a5de1cfd52dc6b3dbdce99bb9451a5f45a4711349368c9f3ea26ac974f,e1847b914f389a0ba9aaa5cdbae9e19a19ec167811edef69faeee7a8aab2ae38,1
s1101-b12-w1-live_internal-p2-c0-t8,s1101-b12-w1-live_internal,live_internal,2,8,0,40,0,0,0.24844270791769152,,0.24844270791769152,5.9893153440238045e-05,"{""action"": 0, ""context"": 0, ""nonce"": 40, ""phase"": 2, ""reward"": 0.24844270791769152, ""signature"": ""d5205ad95c14b422a2d69768d8db5fb79ecfe218b7cefa0e087cac628bf2dc20""}",ebce1e7c0d0bf4bf176c09e781440bfb1cb4c028c2aaef5f4b044514a6e95649,9fe777742215663a32969a327623b9d045b696eb9137fc45be42cbb679d5f6ce,1
s1101-b12-w1-live_internal-p2-c1-t8,s1101-b12-w1-live_internal,live_internal,2,8,1,109,0,1,0.2360817495770019,,0.2360817495770019,0.9999999999990358,"{""action"": 1, ""context"": 1, ""nonce"": 41, ""phase"": 2, ""reward"": 0.2360817495770019, ""signature"": ""6f1af86ffeeb41b9d6c5c02502c9323323709a6aadada258a15a69964f036722""}",f50d00461b10e12a34b21d4b80284d06a78ecaaa9784a4f698c7959d7a5a1507,7e024f86f6c6723b5fa075bd9632e03142bded5ba50b7d2b8e845fc850e955be,1
s1101-b12-w1-live_internal-p2-c0-t9,s1101-b12-w1-live_internal,live_internal,2,9,0,47,0,1,0.9926856991078534,,0.9926856991078534,0.9999999999245891,"{""action"": 1, ""context"": 0, ""nonce"": 42, ""phase"": 2, ""reward"": 0.9926856991078534, ""signature"": ""1acb7aa38efecb8512fd7dfa55af16d9bf0f3fa8e8be3f578f000be16fe2cb1b""}",f3f5ecdfa7c26d3779be47cc4ef78a57fda4830e6910ccb9f427869278e5f5f2,5b7edaf6f1362786e221e2526ac8cc04c543dfc05508c3707dd35b18862a5b3e,1
s1101-b12-w1-live_internal-p2-c1-t9,s1101-b12-w1-live_internal,live_internal,2,9,1,201,0,0,0.23038226936158046,,0.23038226936158046,0.9999999999929822,"{""action"": 0, ""context"": 1, ""nonce"": 43, ""phase"": 2, ""reward"": 0.23038226936158046, ""signature"": ""fc0fb5577e3a2e3817e7e9ead41a626241330adbd05303bf19b382b3e605ef24""}",47e77e377cc809a48afdd527a4a38fa0e0f50e2404fbbc1cd428977bfa2729f0,87552e7e6b09ceb5eeeab203c636c9a5915f239f8ae15e5028af15ce9454fe8c,1
s1101-b12-w1-live_internal-p2-c0-t10,s1101-b12-w1-live_internal,live_internal,2,10,0,61,0,1,0.8985201661196243,,0.8985201661196243,0.9999999999874194,"{""action"": 1, ""context"": 0, ""nonce"": 44, ""phase"": 2, ""reward"": 0.8985201661196243, ""signature"": ""3f89bc44b3d7f2994d8067e04fa7f58dcadf695db7f4f31c1f1945a8bc381eb0""}",1899097cbe55b1fb3beebcea6d4a39a8d22e792049820792fb6b48dfbae934d1,98471fd923d0c8ed292fef19817f347d7050b365ab2119e3b75e70e887a4bbd0,1
s1101-b12-w1-live_internal-p2-c1-t10,s1101-b12-w1-live_internal,live_internal,2,10,1,197,0,1,0.47194033651361866,,0.47194033651361866,0.9999999999908402,"{""action"": 1, ""context"": 1, ""nonce"": 45, ""phase"": 2, ""reward"": 0.47194033651361866, ""signature"": ""a63a31ec7f98937553a5a4ba012c50da9cd647b5e0c8c1fbcfe0c1c8351ae37d""}",88129ee9e753f6c3e034d0e226746fdc04e0e2d6c18f914fdf504e4de4776402,ca18356c0039c5ab29637e6286af02500f112b0c191b054e0213e07c546c7f5c,1
s1101-b12-w1-live_internal-p2-c0-t11,s1101-b12-w1-live_internal,live_internal,2,11,0,18,0,2,0.41694231129733406,,0.41694231129733406,0.9999999999975273,"{""action"": 2, ""context"": 0, ""nonce"": 46, ""phase"": 2, ""reward"": 0.41694231129733406, ""signature"": ""9544e64c57e4cd6d354f2325b58deca308c853761b93d48b8722fddfaf188923""}",fec113eb3ec72078c9b4c164dd0f54a0417a48d7df02250608fe290f3f197bec,a2d08afe5ddf27522d71bd07dbdca016c84962c782914d2b3d30334d5dde3b14,1
s1101-b12-w1-live_internal-p2-c1-t11,s1101-b12-w1-live_internal,live_internal,2,11,1,217,0,2,0.9328726352073909,,0.9328726352073909,0.9999999999981093,"{""action"": 2, ""context"": 1, ""nonce"": 47, ""phase"": 2, ""reward"": 0.9328726352073909, ""signature"": ""f28cca47b636456a75e8a732d8d8d69c10e06b6420217d4ed22879c9784a3156""}",7308d0a1258797c4bff48fdb2880c31ca26f37e790bcc589b935010e0c647681,6147d9f3df620bb48b4479bdaf2a9fdcd58f7fea723f2a8685b47ddd6ebd7cd7,1
s1101-b12-w0-external_matched-p1-c0-t0,s1101-b12-w0-external_matched,external_matched,1,0,0,41,0,0,0.10942676260164752,,0.10942676260164752,0.9999999999984341,"{""action"": 0, ""context"": 0, ""nonce"": 0, ""phase"": 1, ""reward"": 0.10942676260164752, ""signature"": ""825bd9551a8e9a3c6e2c476716edef9b348f629573ab88c86813379622d2f070""}",e8066f0cfb69a0c4deea75cfdbf6cc27bbf45b01824375816c4d4a6f52a79e25,97579ccc3310635dfd7432679ff4102d1ceacb5afd05d53c88a5f299abfcf957,1
s1101-b12-w0-external_matched-p1-c1-t0,s1101-b12-w0-external_matched,external_matched,1,0,1,235,0,0,0.1875411709228585,,0.1875411709228585,0.9999999999978937,"{""action"": 0, ""context"": 1, ""nonce"": 1, ""phase"": 1, ""reward"": 0.1875411709228585, ""signature"": ""ff971b0361470b96ee11db7e51feb06bd7e94c04ae5fc047ad49a569edd16bea""}",258e1f093d40501c58973ffdccd2467e09261b0eda3f468d1c38c02a43b19fce,9b96c18b3b11853991974e14c7739fcd1a4887e38f5bb00f36b9f5912ece3e55,1
