parameters,modules,protocol,context,cell,title,odor,stage,nativeFigure,native,local,errorHz
April 2024,2,figure_5c_script,0,0,DAN-\gamma1pedc,0,5,april-2modules-attractive.fig,-2.5439767068497874,-2.5439767068497874,0.0
April 2024,2,figure_5c_script,0,0,DAN-\gamma1pedc,1,0,april-2modules-attractive.fig,-2.5439767068497874,-2.5439767068497874,0.0
April 2024,2,figure_5c_script,0,0,DAN-\gamma1pedc,1,1,april-2modules-attractive.fig,-1.1298914244592726,-1.4685176105186026,-0.33862618605933004
April 2024,2,figure_5c_script,0,0,DAN-\gamma1pedc,1,2,april-2modules-attractive.fig,-1.1382259702802997,-1.487235089584231,-0.3490091193039313
April 2024,2,figure_5c_script,0,0,DAN-\gamma1pedc,1,3,april-2modules-attractive.fig,-2.575659766194519,-2.5830668963219416,-0.0074071301274227785
April 2024,2,figure_5c_script,0,0,DAN-\gamma1pedc,1,4,april-2modules-attractive.fig,-2.5466902864538916,-2.546998631334259,-0.0003083448803673505
April 2024,2,figure_5c_script,0,0,DAN-\gamma1pedc,1,5,april-2modules-attractive.fig,-2.5439767068497874,-2.5439767068497874,0.0
April 2024,2,figure_5c_script,0,2,DAN-\alpha3,0,0,april-2modules-attractive.fig,-4.204290686779414,-4.204290686779414,0.0
April 2024,2,figure_5c_script,0,2,DAN-\alpha3,0,1,april-2modules-attractive.fig,2.437716751615849,2.7304198616884863,0.29270311007263716
April 2024,2,figure_5c_script,0,2,DAN-\alpha3,0,2,april-2modules-attractive.fig,4.362452932373708,4.86878770036231,0.5063347679886014
April 2024,2,figure_5c_script,0,2,DAN-\alpha3,0,3,april-2modules-attractive.fig,-2.3764790974549026,-1.971053613013202,0.4054254844417007
April 2024,2,figure_5c_script,0,2,DAN-\alpha3,0,4,april-2modules-attractive.fig,-4.181488472029563,-4.172489988750266,0.008998483279296643
April 2024,2,figure_5c_script,0,2,DAN-\alpha3,0,5,april-2modules-attractive.fig,-4.204290689698767,-4.204290690864514,-1.1657474985327099e-09
April 2024,2,figure_5c_script,0,2,DAN-\alpha3,1,0,april-2modules-attractive.fig,-4.204290686779414,-4.204290686779414,0.0
April 2024,2,figure_5c_script,0,2,DAN-\alpha3,1,1,april-2modules-attractive.fig,-2.709886214072296,-3.4578478225999167,-0.7479616085276208
April 2024,2,figure_5c_script,0,2,DAN-\alpha3,1,2,april-2modules-attractive.fig,-2.8073467951788027,-3.6448209590660645,-0.8374741638872618
April 2024,2,figure_5c_script,0,2,DAN-\alpha3,1,3,april-2modules-attractive.fig,-4.567575874044748,-4.691173517954416,-0.12359764390966799
April 2024,2,figure_5c_script,0,2,DAN-\alpha3,1,4,april-2modules-attractive.fig,-4.230292854475729,-4.233228498036517,-0.00293564356078857
April 2024,2,figure_5c_script,0,2,DAN-\alpha3,1,5,april-2modules-attractive.fig,-4.204290675953047,-4.204290675953047,0.0
April 2024,2,figure_5c_script,0,3,MBON-\gamma1pedc>\alpha/\beta,0,0,april-2modules-attractive.fig,22.107789526857758,22.107789526857758,0.0
April 2024,2,figure_5c_script,0,3,MBON-\gamma1pedc>\alpha/\beta,0,1,april-2modules-attractive.fig,-2.57436975457982,-2.229523044568417,0.344846710011403
April 2024,2,figure_5c_script,0,3,MBON-\gamma1pedc>\alpha/\beta,0,2,april-2modules-attractive.fig,-8.081114138569049,-8.342083174172334,-0.260969035603285
April 2024,2,figure_5c_script,0,3,MBON-\gamma1pedc>\alpha/\beta,0,3,april-2modules-attractive.fig,16.85652833775113,15.672426822660206,-1.1841015150909229
April 2024,2,figure_5c_script,0,3,MBON-\gamma1pedc>\alpha/\beta,0,4,april-2modules-attractive.fig,22.042562292285865,22.01685696828804,-0.025705323997826213
April 2024,2,figure_5c_script,0,3,MBON-\gamma1pedc>\alpha/\beta,0,5,april-2modules-attractive.fig,22.107789526857758,22.107789526857758,0.0
April 2024,2,figure_5c_script,0,3,MBON-\gamma1pedc>\alpha/\beta,1,0,april-2modules-attractive.fig,22.107789526857758,22.107789526857758,0.0
April 2024,2,figure_5c_script,0,3,MBON-\gamma1pedc>\alpha/\beta,1,1,april-2modules-attractive.fig,11.80051159380102,15.186156341056282,3.385644747255263
April 2024,2,figure_5c_script,0,3,MBON-\gamma1pedc>\alpha/\beta,1,2,april-2modules-attractive.fig,12.069745203981817,15.715772223466765,3.646027019484947
April 2024,2,figure_5c_script,0,3,MBON-\gamma1pedc>\alpha/\beta,1,3,april-2modules-attractive.fig,23.114319114071435,23.440563756737333,0.32624464266589825
April 2024,2,figure_5c_script,0,3,MBON-\gamma1pedc>\alpha/\beta,1,4,april-2modules-attractive.fig,22.18197379884623,22.190358717318333,0.008384918472103209
April 2024,2,figure_5c_script,0,3,MBON-\gamma1pedc>\alpha/\beta,1,5,april-2modules-attractive.fig,22.107789526857758,22.107789526857758,0.0
April 2024,2,figure_5c_script,0,5,MBON-\alpha3,0,0,april-2modules-attractive.fig,14.740796773154848,14.740796773154848,0.0
April 2024,2,figure_5c_script,0,5,MBON-\alpha3,0,1,april-2modules-attractive.fig,2.578845977829541,3.304465800643129,0.725619822813588
April 2024,2,figure_5c_script,0,5,MBON-\alpha3,0,2,april-2modules-attractive.fig,-8.49319795336224,-11.2,-2.70680204663776
April 2024,2,figure_5c_script,0,5,MBON-\alpha3,0,3,april-2modules-attractive.fig,-4.829495731825139,-7.832356294918458,-3.0028605630933196
April 2024,2,figure_5c_script,0,5,MBON-\alpha3,0,4,april-2modules-attractive.fig,8.976466286245664,8.106768508934106,-0.8696977773115577
April 2024,2,figure_5c_script,0,5,MBON-\alpha3,0,5,april-2modules-attractive.fig,13.333427724246896,12.771441142527898,-0.5619865817189975
April 2024,2,figure_5c_script,0,5,MBON-\alpha3,1,0,april-2modules-attractive.fig,14.740796773154848,14.740796773154848,0.0
April 2024,2,figure_5c_script,0,5,MBON-\alpha3,1,1,april-2modules-attractive.fig,13.802939146007688,18.087636836216102,4.284697690208414
April 2024,2,figure_5c_script,0,5,MBON-\alpha3,1,2,april-2modules-attractive.fig,17.613634348666054,19.96,2.3463656513339473
April 2024,2,figure_5c_script,0,5,MBON-\alpha3,1,3,april-2modules-attractive.fig,19.96,19.96,0.0
April 2024,2,figure_5c_script,0,5,MBON-\alpha3,1,4,april-2modules-attractive.fig,19.96,19.96,0.0
April 2024,2,figure_5c_script,0,5,MBON-\alpha3,1,5,april-2modules-attractive.fig,19.96,19.96,0.0
April 2024,2,figure_5c_script,1,0,DAN-\gamma1pedc,0,0,april-2modules-repulsive.fig,3.657218037273171,3.657218037273171,0.0
April 2024,2,figure_5c_script,1,0,DAN-\gamma1pedc,0,1,april-2modules-repulsive.fig,2.3126668906426735,2.8748728798102485,0.562205989167575
April 2024,2,figure_5c_script,1,0,DAN-\gamma1pedc,0,2,april-2modules-repulsive.fig,2.5394452720929026,3.14815114400202,0.6087058719091174
April 2024,2,figure_5c_script,1,0,DAN-\gamma1pedc,0,3,april-2modules-repulsive.fig,3.9320608375800172,3.998431899000491,0.06637106142047378
April 2024,2,figure_5c_script,1,0,DAN-\gamma1pedc,0,4,april-2modules-repulsive.fig,3.66621676411304,3.66790990946701,0.001693145353970138
April 2024,2,figure_5c_script,1,0,DAN-\gamma1pedc,0,5,april-2modules-repulsive.fig,3.657218037273171,3.657218037273171,0.0
April 2024,2,figure_5c_script,1,0,DAN-\gamma1pedc,1,0,april-2modules-repulsive.fig,3.657218037273171,3.657218037273171,0.0
April 2024,2,figure_5c_script,1,0,DAN-\gamma1pedc,1,1,april-2modules-repulsive.fig,1.624330634225702,2.1111392564173546,0.48680862219165255
April 2024,2,figure_5c_script,1,0,DAN-\gamma1pedc,1,2,april-2modules-repulsive.fig,1.6363123678740759,2.138047483158105,0.501735115284029
April 2024,2,figure_5c_script,1,0,DAN-\gamma1pedc,1,3,april-2modules-repulsive.fig,3.702765567562878,3.7134140494587617,0.010648481895883855
April 2024,2,figure_5c_script,1,0,DAN-\gamma1pedc,1,4,april-2modules-repulsive.fig,3.6611190762437658,3.6615623524951344,0.00044327625136864057
April 2024,2,figure_5c_script,1,0,DAN-\gamma1pedc,1,5,april-2modules-repulsive.fig,3.657218037273171,3.657218037273171,0.0
April 2024,2,figure_5c_script,1,2,DAN-\alpha3,0,0,april-2modules-repulsive.fig,3.434047927041533,3.434047927041533,0.0
April 2024,2,figure_5c_script,1,2,DAN-\alpha3,0,1,april-2modules-repulsive.fig,8.372852078592224,10.054221846514757,1.6813697679225328
April 2024,2,figure_5c_script,1,2,DAN-\alpha3,0,2,april-2modules-repulsive.fig,10.557603567919799,12.66766531229941,2.110061744379612
April 2024,2,figure_5c_script,1,2,DAN-\alpha3,0,3,april-2modules-repulsive.fig,6.142564051577703,6.85481859042511,0.7122545388474073
April 2024,2,figure_5c_script,1,2,DAN-\alpha3,0,4,april-2modules-repulsive.fig,3.5199575854396086,3.5360707118319965,0.016113126392387933
April 2024,2,figure_5c_script,1,2,DAN-\alpha3,0,5,april-2modules-repulsive.fig,3.4340478921950846,3.4340478898624562,-2.332628312728957e-09
April 2024,2,figure_5c_script,1,2,DAN-\alpha3,1,0,april-2modules-repulsive.fig,3.434047927041533,3.434047927041533,0.0
April 2024,2,figure_5c_script,1,2,DAN-\alpha3,1,1,april-2modules-repulsive.fig,2.8464446312301765,3.598869377056186,0.7524247458260094
April 2024,2,figure_5c_script,1,2,DAN-\alpha3,1,2,april-2modules-repulsive.fig,2.988922996933902,3.868819582482245,0.8798965855483427
April 2024,2,figure_5c_script,1,2,DAN-\alpha3,1,3,april-2modules-repulsive.fig,3.9643724847768764,4.148987526345416,0.1846150415685397
April 2024,2,figure_5c_script,1,2,DAN-\alpha3,1,4,april-2modules-repulsive.fig,3.4714523657828824,3.4756728625588416,0.004220496775959148
April 2024,2,figure_5c_script,1,2,DAN-\alpha3,1,5,april-2modules-repulsive.fig,3.434047911547607,3.434047910793118,-7.544889157884427e-10
April 2024,2,figure_5c_script,1,3,MBON-\gamma1pedc>\alpha/\beta,0,0,april-2modules-repulsive.fig,22.107789526857758,22.107789526857758,0.0
April 2024,2,figure_5c_script,1,3,MBON-\gamma1pedc>\alpha/\beta,0,1,april-2modules-repulsive.fig,-10.044749363694887,-11.114939794413836,-1.0701904307189487
April 2024,2,figure_5c_script,1,3,MBON-\gamma1pedc>\alpha/\beta,0,2,april-2modules-repulsive.fig,-16.312961672800455,-18.593721618624077,-2.280759945823622
April 2024,2,figure_5c_script,1,3,MBON-\gamma1pedc>\alpha/\beta,0,3,april-2modules-repulsive.fig,14.275831275822242,12.159106445481939,-2.116724830340303
April 2024,2,figure_5c_script,1,3,MBON-\gamma1pedc>\alpha/\beta,0,4,april-2modules-repulsive.fig,21.862095058042456,21.816064702234975,-0.04603035580748127
April 2024,2,figure_5c_script,1,3,MBON-\gamma1pedc>\alpha/\beta,0,5,april-2modules-repulsive.fig,22.107789526857758,22.107789526857758,0.0
April 2024,2,figure_5c_script,1,3,MBON-\gamma1pedc>\alpha/\beta,1,0,april-2modules-repulsive.fig,22.107789526857758,22.107789526857758,0.0
April 2024,2,figure_5c_script,1,3,MBON-\gamma1pedc>\alpha/\beta,1,1,april-2modules-repulsive.fig,4.700387827799261,6.499013248249561,1.7986254204502998
April 2024,2,figure_5c_script,1,3,MBON-\gamma1pedc>\alpha/\beta,1,2,april-2modules-repulsive.fig,4.264421754979409,5.713731812306847,1.4493100573274376
April 2024,2,figure_5c_script,1,3,MBON-\gamma1pedc>\alpha/\beta,1,3,april-2modules-repulsive.fig,20.49425927334056,19.882140165311526,-0.6121191080290345
April 2024,2,figure_5c_script,1,3,MBON-\gamma1pedc>\alpha/\beta,1,4,april-2modules-repulsive.fig,22.00065192427727,21.988593221657922,-0.012058702619349049
April 2024,2,figure_5c_script,1,3,MBON-\gamma1pedc>\alpha/\beta,1,5,april-2modules-repulsive.fig,22.107789526857758,22.107789526857758,0.0
April 2024,2,figure_5c_script,1,5,MBON-\alpha3,0,0,april-2modules-repulsive.fig,14.740796773154848,14.740796773154848,0.0
April 2024,2,figure_5c_script,1,5,MBON-\alpha3,0,1,april-2modules-repulsive.fig,-11.2,-11.2,0.0
April 2024,2,figure_5c_script,1,5,MBON-\alpha3,0,2,april-2modules-repulsive.fig,-11.2,-11.2,0.0
April 2024,2,figure_5c_script,1,5,MBON-\alpha3,0,3,april-2modules-repulsive.fig,-11.2,-11.2,0.0
April 2024,2,figure_5c_script,1,5,MBON-\alpha3,0,4,april-2modules-repulsive.fig,-4.41917582247407,-7.0677235955125175,-2.6485477730384472
April 2024,2,figure_5c_script,1,5,MBON-\alpha3,0,5,april-2modules-repulsive.fig,-2.0580699902057233,-3.1825891945261624,-1.124519204320439
April 2024,2,figure_5c_script,1,5,MBON-\alpha3,1,0,april-2modules-repulsive.fig,14.740796773154848,14.740796773154848,0.0
April 2024,2,figure_5c_script,1,5,MBON-\alpha3,1,1,april-2modules-repulsive.fig,-1.4975417799085733,-1.9789781464346028,-0.4814363665260295
April 2024,2,figure_5c_script,1,5,MBON-\alpha3,1,2,april-2modules-repulsive.fig,-5.675757207743388,-8.790766369215039,-3.115009161471651
April 2024,2,figure_5c_script,1,5,MBON-\alpha3,1,3,april-2modules-repulsive.fig,-1.542169465270863,-4.993740352956957,-3.4515708876860938
April 2024,2,figure_5c_script,1,5,MBON-\alpha3,1,4,april-2modules-repulsive.fig,7.992749599615625,7.213403038408085,-0.7793465612075394
April 2024,2,figure_5c_script,1,5,MBON-\alpha3,1,5,april-2modules-repulsive.fig,7.271444700500002,6.9077186134212525,-0.3637260870787493
April 2024,3,fitting_script,0,0,DAN-\gamma1pedc,0,0,april-3modules-attractive.fig,-2.748877275921507,-2.748877275921507,0.0
April 2024,3,fitting_script,0,0,DAN-\gamma1pedc,0,1,april-3modules-attractive.fig,-0.6624070579845333,-0.6624070579845333,0.0
April 2024,3,fitting_script,0,0,DAN-\gamma1pedc,0,2,april-3modules-attractive.fig,-0.45697702685541647,-0.45697702685541647,0.0
April 2024,3,fitting_script,0,0,DAN-\gamma1pedc,0,3,april-3modules-attractive.fig,-2.4962385543591097,-2.4962385543591097,0.0
April 2024,3,fitting_script,0,0,DAN-\gamma1pedc,0,4,april-3modules-attractive.fig,-2.7445431246299177,-2.7445431246299177,0.0
April 2024,3,fitting_script,0,0,DAN-\gamma1pedc,0,5,april-3modules-attractive.fig,-2.748877275921507,-2.748877275921507,0.0
April 2024,3,fitting_script,0,0,DAN-\gamma1pedc,1,0,april-3modules-attractive.fig,-2.748877275921507,-2.748877275921507,0.0
April 2024,3,fitting_script,0,0,DAN-\gamma1pedc,1,1,april-3modules-attractive.fig,-1.1334391465749625,-1.1334391465749625,0.0
April 2024,3,fitting_script,0,0,DAN-\gamma1pedc,1,2,april-3modules-attractive.fig,-1.1380703890841386,-1.1380703890841386,0.0
April 2024,3,fitting_script,0,0,DAN-\gamma1pedc,1,3,april-3modules-attractive.fig,-2.7832404575096596,-2.7832404575096596,0.0
April 2024,3,fitting_script,0,0,DAN-\gamma1pedc,1,4,april-3modules-attractive.fig,-2.7530587586204907,-2.7530587586204907,0.0
April 2024,3,fitting_script,0,0,DAN-\gamma1pedc,1,5,april-3modules-attractive.fig,-2.748877275921507,-2.748877275921507,0.0
April 2024,3,fitting_script,0,1,DAN-\alpha'2\alpha2,0,0,april-3modules-attractive.fig,-3.7251921929958547,-3.7251921929958547,0.0
April 2024,3,fitting_script,0,1,DAN-\alpha'2\alpha2,0,1,april-3modules-attractive.fig,0.2184401649205563,0.2184401649205563,0.0
April 2024,3,fitting_script,0,1,DAN-\alpha'2\alpha2,0,2,april-3modules-attractive.fig,0.6191468045715351,0.6191468045715351,0.0
April 2024,3,fitting_script,0,1,DAN-\alpha'2\alpha2,0,3,april-3modules-attractive.fig,-3.16441143006076,-3.16441143006076,0.0
April 2024,3,fitting_script,0,1,DAN-\alpha'2\alpha2,0,4,april-3modules-attractive.fig,-3.647419542566643,-3.647419542566643,0.0
April 2024,3,fitting_script,0,1,DAN-\alpha'2\alpha2,0,5,april-3modules-attractive.fig,-3.655872783995815,-3.655872783995815,0.0
April 2024,3,fitting_script,0,1,DAN-\alpha'2\alpha2,1,0,april-3modules-attractive.fig,-3.7251921929958547,-3.7251921929958547,0.0
April 2024,3,fitting_script,0,1,DAN-\alpha'2\alpha2,1,1,april-3modules-attractive.fig,-1.043630755120888,-1.043630755120888,0.0
April 2024,3,fitting_script,0,1,DAN-\alpha'2\alpha2,1,2,april-3modules-attractive.fig,-0.9309317630042055,-0.9309317630042055,0.0
April 2024,3,fitting_script,0,1,DAN-\alpha'2\alpha2,1,3,april-3modules-attractive.fig,-3.724795349844052,-3.724795349844052,0.0
April 2024,3,fitting_script,0,1,DAN-\alpha'2\alpha2,1,4,april-3modules-attractive.fig,-3.664044853049942,-3.664044853049942,0.0
April 2024,3,fitting_script,0,1,DAN-\alpha'2\alpha2,1,5,april-3modules-attractive.fig,-3.655872783995815,-3.655872783995815,0.0
April 2024,3,fitting_script,0,2,DAN-\alpha3,0,0,april-3modules-attractive.fig,-4.4661441106812845,-4.4661441106812845,0.0
April 2024,3,fitting_script,0,2,DAN-\alpha3,0,1,april-3modules-attractive.fig,2.6373742718560296,2.6373742718560296,0.0
April 2024,3,fitting_script,0,2,DAN-\alpha3,0,2,april-3modules-attractive.fig,4.658729988282321,4.658729988282321,0.0
April 2024,3,fitting_script,0,2,DAN-\alpha3,0,3,april-3modules-attractive.fig,-2.0715692671517933,-2.0715692671517933,0.0
April 2024,3,fitting_script,0,2,DAN-\alpha3,0,4,april-3modules-attractive.fig,-4.423555690603486,-4.423555690603486,0.0
April 2024,3,fitting_script,0,2,DAN-\alpha3,0,5,april-3modules-attractive.fig,-4.466144112037361,-4.466144112037361,0.0
April 2024,3,fitting_script,0,2,DAN-\alpha3,1,0,april-3modules-attractive.fig,-4.4661441106812845,-4.4661441106812845,0.0
April 2024,3,fitting_script,0,2,DAN-\alpha3,1,1,april-3modules-attractive.fig,-2.762043162796476,-2.762043162796476,0.0
April 2024,3,fitting_script,0,2,DAN-\alpha3,1,2,april-3modules-attractive.fig,-2.8341755377227456,-2.8341755377227456,0.0
April 2024,3,fitting_script,0,2,DAN-\alpha3,1,3,april-3modules-attractive.fig,-4.934381291483456,-4.934381291483456,0.0
April 2024,3,fitting_script,0,2,DAN-\alpha3,1,4,april-3modules-attractive.fig,-4.508371679052962,-4.508371679052962,0.0
April 2024,3,fitting_script,0,2,DAN-\alpha3,1,5,april-3modules-attractive.fig,-4.466144098401138,-4.466144098401138,0.0
April 2024,3,fitting_script,0,3,MBON-\gamma1pedc>\alpha/\beta,0,0,april-3modules-attractive.fig,22.616771718430968,22.616771718430968,0.0
April 2024,3,fitting_script,0,3,MBON-\gamma1pedc>\alpha/\beta,0,1,april-3modules-attractive.fig,-2.511474081579827,-2.511474081579827,0.0
April 2024,3,fitting_script,0,3,MBON-\gamma1pedc>\alpha/\beta,0,2,april-3modules-attractive.fig,-7.8196756271528365,-7.8196756271528365,0.0
April 2024,3,fitting_script,0,3,MBON-\gamma1pedc>\alpha/\beta,0,3,april-3modules-attractive.fig,16.28445304664917,16.28445304664917,0.0
April 2024,3,fitting_script,0,3,MBON-\gamma1pedc>\alpha/\beta,0,4,april-3modules-attractive.fig,22.504903965911538,22.504903965911538,0.0
April 2024,3,fitting_script,0,3,MBON-\gamma1pedc>\alpha/\beta,0,5,april-3modules-attractive.fig,22.616771718430968,22.616771718430968,0.0
April 2024,3,fitting_script,0,3,MBON-\gamma1pedc>\alpha/\beta,1,0,april-3modules-attractive.fig,22.616771718430968,22.616771718430968,0.0
April 2024,3,fitting_script,0,3,MBON-\gamma1pedc>\alpha/\beta,1,1,april-3modules-attractive.fig,11.299031189413235,11.299031189413235,0.0
April 2024,3,fitting_script,0,3,MBON-\gamma1pedc>\alpha/\beta,1,2,april-3modules-attractive.fig,11.475647268440824,11.475647268440824,0.0
April 2024,3,fitting_script,0,3,MBON-\gamma1pedc>\alpha/\beta,1,3,april-3modules-attractive.fig,23.783651758485476,23.783651758485476,0.0
April 2024,3,fitting_script,0,3,MBON-\gamma1pedc>\alpha/\beta,1,4,april-3modules-attractive.fig,22.72714152318902,22.72714152318902,0.0
April 2024,3,fitting_script,0,3,MBON-\gamma1pedc>\alpha/\beta,1,5,april-3modules-attractive.fig,22.616771718430968,22.616771718430968,0.0
April 2024,3,fitting_script,0,4,MBON-\alpha2sc,0,0,april-3modules-attractive.fig,8.452033193768223,8.452033193768223,0.0
April 2024,3,fitting_script,0,4,MBON-\alpha2sc,0,1,april-3modules-attractive.fig,8.899999999999999,8.899999999999999,0.0
April 2024,3,fitting_script,0,4,MBON-\alpha2sc,0,2,april-3modules-attractive.fig,8.899999999999999,8.899999999999999,0.0
April 2024,3,fitting_script,0,4,MBON-\alpha2sc,0,3,april-3modules-attractive.fig,8.899999999999999,8.899999999999999,0.0
April 2024,3,fitting_script,0,4,MBON-\alpha2sc,0,4,april-3modules-attractive.fig,8.899999999999999,8.899999999999999,0.0
April 2024,3,fitting_script,0,4,MBON-\alpha2sc,0,5,april-3modules-attractive.fig,8.899999999999999,8.899999999999999,0.0
April 2024,3,fitting_script,0,4,MBON-\alpha2sc,1,0,april-3modules-attractive.fig,8.452033193768223,8.452033193768223,0.0
April 2024,3,fitting_script,0,4,MBON-\alpha2sc,1,1,april-3modules-attractive.fig,6.753503299955831,6.753503299955831,0.0
April 2024,3,fitting_script,0,4,MBON-\alpha2sc,1,2,april-3modules-attractive.fig,7.542682227356668,7.542682227356668,0.0
April 2024,3,fitting_script,0,4,MBON-\alpha2sc,1,3,april-3modules-attractive.fig,8.899999999999999,8.899999999999999,0.0
April 2024,3,fitting_script,0,4,MBON-\alpha2sc,1,4,april-3modules-attractive.fig,8.899999999999999,8.899999999999999,0.0
April 2024,3,fitting_script,0,4,MBON-\alpha2sc,1,5,april-3modules-attractive.fig,8.899999999999999,8.899999999999999,0.0
April 2024,3,fitting_script,0,5,MBON-\alpha3,0,0,april-3modules-attractive.fig,14.531713112850106,14.531713112850106,0.0
April 2024,3,fitting_script,0,5,MBON-\alpha3,0,1,april-3modules-attractive.fig,2.444303694075959,2.444303694075959,0.0
April 2024,3,fitting_script,0,5,MBON-\alpha3,0,2,april-3modules-attractive.fig,-7.809575504729207,-7.809575504729207,0.0
April 2024,3,fitting_script,0,5,MBON-\alpha3,0,3,april-3modules-attractive.fig,-4.6780162586415495,-4.6780162586415495,0.0
April 2024,3,fitting_script,0,5,MBON-\alpha3,0,4,april-3modules-attractive.fig,8.878504830954409,8.878504830954409,0.0
April 2024,3,fitting_script,0,5,MBON-\alpha3,0,5,april-3modules-attractive.fig,13.434840334028223,13.434840334028223,0.0
April 2024,3,fitting_script,0,5,MBON-\alpha3,1,0,april-3modules-attractive.fig,14.531713112850106,14.531713112850106,0.0
April 2024,3,fitting_script,0,5,MBON-\alpha3,1,1,april-3modules-attractive.fig,12.970037304420622,12.970037304420622,0.0
April 2024,3,fitting_script,0,5,MBON-\alpha3,1,2,april-3modules-attractive.fig,16.214690997945176,16.214690997945176,0.0
April 2024,3,fitting_script,0,5,MBON-\alpha3,1,3,april-3modules-attractive.fig,19.96,19.96,0.0
April 2024,3,fitting_script,0,5,MBON-\alpha3,1,4,april-3modules-attractive.fig,19.96,19.96,0.0
April 2024,3,fitting_script,0,5,MBON-\alpha3,1,5,april-3modules-attractive.fig,19.96,19.96,0.0
April 2024,3,fitting_script,1,0,DAN-\gamma1pedc,0,0,april-3modules-repulsive.fig,3.712322602999974,3.712322602999974,0.0
April 2024,3,fitting_script,1,0,DAN-\gamma1pedc,0,1,april-3modules-repulsive.fig,2.2158437585224466,2.2158437585224466,0.0
April 2024,3,fitting_script,1,0,DAN-\gamma1pedc,0,2,april-3modules-repulsive.fig,2.434182789996066,2.434182789996066,0.0
April 2024,3,fitting_script,1,0,DAN-\gamma1pedc,0,3,april-3modules-repulsive.fig,4.045271413065434,4.045271413065434,0.0
April 2024,3,fitting_script,1,0,DAN-\gamma1pedc,0,4,april-3modules-repulsive.fig,3.726437891466734,3.726437891466734,0.0
April 2024,3,fitting_script,1,0,DAN-\gamma1pedc,0,5,april-3modules-repulsive.fig,3.712322602999974,3.712322602999974,0.0
April 2024,3,fitting_script,1,0,DAN-\gamma1pedc,1,0,april-3modules-repulsive.fig,3.712322602999974,3.712322602999974,0.0
April 2024,3,fitting_script,1,0,DAN-\gamma1pedc,1,1,april-3modules-repulsive.fig,1.530694658438212,1.530694658438212,0.0
April 2024,3,fitting_script,1,0,DAN-\gamma1pedc,1,2,april-3modules-repulsive.fig,1.5369490905285006,1.5369490905285006,0.0
April 2024,3,fitting_script,1,0,DAN-\gamma1pedc,1,3,april-3modules-repulsive.fig,3.7587296277289797,3.7587296277289797,0.0
April 2024,3,fitting_script,1,0,DAN-\gamma1pedc,1,4,april-3modules-repulsive.fig,3.7179696403826403,3.7179696403826403,0.0
April 2024,3,fitting_script,1,0,DAN-\gamma1pedc,1,5,april-3modules-repulsive.fig,3.712322602999974,3.712322602999974,0.0
April 2024,3,fitting_script,1,1,DAN-\alpha'2\alpha2,0,0,april-3modules-repulsive.fig,2.233236853685896,2.233236853685896,0.0
April 2024,3,fitting_script,1,1,DAN-\alpha'2\alpha2,0,1,april-3modules-repulsive.fig,2.5025591556346374,2.5025591556346374,0.0
April 2024,3,fitting_script,1,1,DAN-\alpha'2\alpha2,0,2,april-3modules-repulsive.fig,2.703680405528713,2.703680405528713,0.0
April 2024,3,fitting_script,1,1,DAN-\alpha'2\alpha2,0,3,april-3modules-repulsive.fig,1.6560455160046117,1.6560455160046117,0.0
April 2024,3,fitting_script,1,1,DAN-\alpha'2\alpha2,0,4,april-3modules-repulsive.fig,1.6439665488216804,1.6439665488216804,0.0
April 2024,3,fitting_script,1,1,DAN-\alpha'2\alpha2,0,5,april-3modules-repulsive.fig,1.5926164691346538,1.5926164691346538,0.0
April 2024,3,fitting_script,1,1,DAN-\alpha'2\alpha2,1,0,april-3modules-repulsive.fig,2.233236853685896,2.233236853685896,0.0
April 2024,3,fitting_script,1,1,DAN-\alpha'2\alpha2,1,1,april-3modules-repulsive.fig,0.8355824076508855,0.8355824076508855,0.0
April 2024,3,fitting_script,1,1,DAN-\alpha'2\alpha2,1,2,april-3modules-repulsive.fig,0.7465915694833354,0.7465915694833354,0.0
April 2024,3,fitting_script,1,1,DAN-\alpha'2\alpha2,1,3,april-3modules-repulsive.fig,1.5577797650797467,1.5577797650797467,0.0
April 2024,3,fitting_script,1,1,DAN-\alpha'2\alpha2,1,4,april-3modules-repulsive.fig,1.88261519470832,1.88261519470832,0.0
April 2024,3,fitting_script,1,1,DAN-\alpha'2\alpha2,1,5,april-3modules-repulsive.fig,1.7620145721147968,1.7620145721147968,0.0
April 2024,3,fitting_script,1,2,DAN-\alpha3,0,0,april-3modules-repulsive.fig,3.5804984307050383,3.5804984307050383,0.0
April 2024,3,fitting_script,1,2,DAN-\alpha3,0,1,april-3modules-repulsive.fig,8.610251528136853,8.610251528136853,0.0
April 2024,3,fitting_script,1,2,DAN-\alpha3,0,2,april-3modules-repulsive.fig,10.82094261233711,10.82094261233711,0.0
April 2024,3,fitting_script,1,2,DAN-\alpha3,0,3,april-3modules-repulsive.fig,7.0740444867151115,7.0740444867151115,0.0
April 2024,3,fitting_script,1,2,DAN-\alpha3,0,4,april-3modules-repulsive.fig,3.7219313798175033,3.7219313798175033,0.0
April 2024,3,fitting_script,1,2,DAN-\alpha3,0,5,april-3modules-repulsive.fig,3.580498387874366,3.580498387874366,0.0
April 2024,3,fitting_script,1,2,DAN-\alpha3,1,0,april-3modules-repulsive.fig,3.5804984307050383,3.5804984307050383,0.0
